source,event_id,heat_id,division_id,athlete_id,result_total,win_by,needs,place,round,round_position,heat_id_athlete_id
Live Heats,268536,2453087,467760,1385622,4.73,,4.43,4,Round 2,1,2453087_1385622
Live Heats,268536,2453096,467760,529958,8.27,1.03,,1,Round 2,1,2453096_529958
Live Heats,268536,2453096,467760,1437351,7.24,,4.21,2,Round 2,1,2453096_1437351
Live Heats,268536,2453096,467760,1385631,5.0,,4.41,3,Round 2,1,2453096_1385631
Live Heats,268536,2453089,467760,769113,13.0,3.47,,1,Quarterfinal,2,2453089_769113
Live Heats,268536,2453089,467760,1207547,9.53,,7.87,2,Quarterfinal,2,2453089_1207547
Live Heats,268536,2453089,467760,1206490,8.9,,4.81,3,Quarterfinal,2,2453089_1206490
Live Heats,268536,2453089,467760,1206482,7.93,,5.2,4,Quarterfinal,2,2453089_1206482
Live Heats,268536,2453090,467760,1437353,10.2,0.36,,1,Quarterfinal,2,2453090_1437353
Live Heats,268536,2453090,467760,1380909,9.84,,4.83,2,Quarterfinal,2,2453090_1380909
Live Heats,268536,2453090,467760,529958,7.07,,6.07,3,Quarterfinal,2,2453090_529958
Live Heats,268536,2453090,467760,1438205,0.0,,9.84,4,Quarterfinal,2,2453090_1438205
Live Heats,268536,2453094,467760,1437356,13.97,5.1,,1,Quarterfinal,2,2453094_1437356
Live Heats,268536,2453094,467760,1437366,8.87,,8.6,2,Quarterfinal,2,2453094_1437366
Live Heats,268536,2453094,467760,1212625,5.57,,5.7,3,Quarterfinal,2,2453094_1212625
Live Heats,268536,2453094,467760,1329185,0.0,,8.87,4,Quarterfinal,2,2453094_1329185
Live Heats,268536,2453098,467760,1205619,7.83,0.83,,1,Quarterfinal,2,2453098_1205619
Live Heats,268536,2453098,467760,1438222,7.0,,4.11,2,Quarterfinal,2,2453098_1438222
Live Heats,268536,2453098,467760,1437567,5.36,,4.17,3,Quarterfinal,2,2453098_1437567
Live Heats,268536,2453098,467760,1437351,0.0,,7.0,4,Quarterfinal,2,2453098_1437351
Live Heats,268536,2453091,467760,1207547,10.8,0.63,,1,Semifinal,3,2453091_1207547
Live Heats,268536,2453091,467760,1380909,10.17,,5.31,2,Semifinal,3,2453091_1380909
Live Heats,268536,2453091,467760,1437353,9.4,,5.11,3,Semifinal,3,2453091_1437353
Live Heats,268536,2453091,467760,769113,8.44,,5.41,4,Semifinal,3,2453091_769113
Live Heats,268536,2453097,467760,1438222,10.73,1.33,,1,Semifinal,3,2453097_1438222
Live Heats,268536,2453097,467760,1437356,9.4,,5.74,2,Semifinal,3,2453097_1437356
Live Heats,268536,2453097,467760,1437366,8.07,,5.01,3,Semifinal,3,2453097_1437366
Live Heats,268536,2453097,467760,1205619,7.46,,5.27,4,Semifinal,3,2453097_1205619
Live Heats,268536,2453093,467760,1380909,9.72,0.46,,1,Final,4,2453093_1380909
Live Heats,268536,2453093,467760,1437356,9.26,,4.91,2,Final,4,2453093_1437356
Live Heats,268536,2453093,467760,1438222,6.72,,6.12,3,Final,4,2453093_1438222
Live Heats,268536,2453093,467760,1207547,5.06,,6.16,4,Final,4,2453093_1207547
Live Heats,268536,2453972,467763,1208831,5.27,1.67,,1,Round 1,0,2453972_1208831
Live Heats,268536,2453972,467763,1435891,3.6,,1.68,2,Round 1,0,2453972_1435891
Live Heats,268536,2453972,467763,1206272,1.3,,2.3,3,Round 1,0,2453972_1206272
Live Heats,268536,2453973,467763,1213112,4.34,2.24,,1,Round 1,0,2453973_1213112
Live Heats,268536,2453973,467763,1616846,2.1,,2.25,2,Round 1,0,2453973_1616846
Live Heats,268536,2453973,467763,1434269,0.7,,1.4,3,Round 1,0,2453973_1434269
Live Heats,268536,2453973,467763,1137398,0.0,,2.1,4,Round 1,0,2453973_1137398
Live Heats,268536,2453974,467763,1213112,8.93,0.3,,1,Final,1,2453974_1213112
Live Heats,268536,2453974,467763,1208831,8.63,,0.31,2,Final,1,2453974_1208831
Live Heats,268536,2453974,467763,1435891,4.17,,4.77,3,Final,1,2453974_1435891
Live Heats,268536,2453974,467763,1616846,4.17,,4.77,3,Final,1,2453974_1616846
Live Heats,268536,2455944,533821,1437408,10.73,2.13,,1,Round 1,1,2455944_1437408
Live Heats,268536,2455944,533821,1208831,8.6,,6.1,2,Round 1,1,2455944_1208831
Live Heats,268536,2455944,533821,1380240,5.6,,5.2,3,Round 1,1,2455944_1380240
Live Heats,268536,2455944,533821,1206467,4.67,,6.1,4,Round 1,1,2455944_1206467
Live Heats,268536,2455945,533821,1436047,10.07,6.84,,1,Round 1,1,2455945_1436047
Live Heats,268536,2455945,533821,1216649,3.23,,7.84,2,Round 1,1,2455945_1216649
Live Heats,268536,2455945,533821,1437352,2.87,,0.36,3,Round 1,1,2455945_1437352
Live Heats,268536,2455945,533821,1384384,0.0,,3.23,4,Round 1,1,2455945_1384384
Live Heats,268536,2455946,533821,1222601,8.47,0.44,,1,Round 1,1,2455946_1222601
Live Heats,268536,2455946,533821,1435842,8.03,,4.45,2,Round 1,1,2455946_1435842
Live Heats,268536,2455946,533821,566402,4.9,,5.2,3,Round 1,1,2455946_566402
Live Heats,268536,2455946,533821,1437570,3.63,,5.7,4,Round 1,1,2455946_1437570
Live Heats,268536,2455947,533821,1221689,9.17,0.23,,1,Round 1,1,2455947_1221689
Live Heats,268536,2455947,533821,1380239,8.94,,4.41,2,Round 1,1,2455947_1380239
Live Heats,268536,2455947,533821,1437666,8.9,,3.94,3,Round 1,1,2455947_1437666
Live Heats,268536,2455947,533821,1218411,6.33,,4.94,4,Round 1,1,2455947_1218411
Live Heats,268536,2455947,533821,1207620,0.0,,8.94,5,Round 1,1,2455947_1207620
Live Heats,268536,2455948,533821,1390230,10.37,1.44,,1,Round 1,1,2455948_1390230
Live Heats,268536,2455948,533821,1206273,8.93,,5.87,2,Round 1,1,2455948_1206273
Live Heats,268536,2455948,533821,1213112,7.16,,5.2,3,Round 1,1,2455948_1213112
Live Heats,268536,2455948,533821,1616846,5.47,,5.86,4,Round 1,1,2455948_1616846
Live Heats,268536,2455948,533821,1434167,5.26,,6.0,5,Round 1,1,2455948_1434167
Live Heats,268536,2455949,533821,1222638,12.3,3.57,,1,Round 1,1,2455949_1222638
Live Heats,268536,2455949,533821,1385631,8.73,,7.4,2,Round 1,1,2455949_1385631
Live Heats,268536,2455949,533821,1437410,7.6,,4.54,3,Round 1,1,2455949_1437410
Live Heats,268536,2455949,533821,1206570,5.2,,5.63,4,Round 1,1,2455949_1206570
Live Heats,268536,2455949,533821,1385584,0.0,,8.73,5,Round 1,1,2455949_1385584
Live Heats,268536,2455950,533821,776041,8.2,1.23,,1,Round 1,1,2455950_776041
Live Heats,268536,2455950,533821,1208568,6.97,,4.64,2,Round 1,1,2455950_1208568
Live Heats,268536,2455950,533821,1206478,6.13,,3.74,3,Round 1,1,2455950_1206478
Live Heats,268536,2455950,533821,1213702,5.66,,3.64,4,Round 1,1,2455950_1213702
Live Heats,268536,2455950,533821,1385556,4.4,,4.4,5,Round 1,1,2455950_1385556
Live Heats,268536,2455951,533821,1380240,8.0,3.53,,1,Round 2,2,2455951_1380240
Live Heats,268536,2455951,533821,1385556,4.47,,5.6,2,Round 2,2,2455951_1385556
Live Heats,268536,2455951,533821,1437352,4.06,,5.97,3,Round 2,2,2455951_1437352
Live Heats,268536,2455951,533821,1437570,3.77,,5.73,4,Round 2,2,2455951_1437570
Live Heats,268536,2455952,533821,566402,7.3,2.67,,1,Round 2,2,2455952_566402
Live Heats,268536,2455952,533821,1206467,4.63,,4.8,2,Round 2,2,2455952_1206467
Live Heats,268536,2455952,533821,1616846,3.66,,5.37,3,Round 2,2,2455952_1616846
Live Heats,268536,2455952,533821,1384384,0.0,,7.3,4,Round 2,2,2455952_1384384
Live Heats,268536,2455952,533821,1385584,0.0,,7.3,4,Round 2,2,2455952_1385584
Live Heats,268536,2455953,533821,1213702,6.47,1.73,,1,Round 2,2,2455953_1213702
Live Heats,268536,2455953,533821,1206478,4.74,,3.9,2,Round 2,2,2455953_1206478
Live Heats,268536,2455953,533821,1434167,2.87,,4.67,3,Round 2,2,2455953_1434167
Live Heats,268536,2455953,533821,1437410,2.03,,4.44,4,Round 2,2,2455953_1437410
Live Heats,268536,2455953,533821,1207620,0.0,,6.47,5,Round 2,2,2455953_1207620
Live Heats,268536,2455954,533821,1218411,5.06,0.83,,1,Round 2,2,2455954_1218411
Live Heats,268536,2455954,533821,1213112,4.23,,1.97,2,Round 2,2,2455954_1213112
Live Heats,268536,2455954,533821,1437666,2.03,,3.04,3,Round 2,2,2455954_1437666
Live Heats,268536,2455954,533821,1206570,1.97,,3.1,4,Round 2,2,2455954_1206570
Live Heats,268536,2455956,533821,1216649,8.3,2.56,,1,Round 3,3,2455956_1216649
Live Heats,268536,2455956,533821,1437408,5.74,,5.23,2,Round 3,3,2455956_1437408
Live Heats,268536,2455956,533821,1380240,5.34,,2.68,3,Round 3,3,2455956_1380240
Live Heats,268536,2455956,533821,1208831,5.2,,2.41,4,Round 3,3,2455956_1208831
Live Heats,268536,2455957,533821,1435842,8.83,1.03,,1,Round 3,3,2455957_1435842
Live Heats,268536,2455957,533821,1222601,7.8,,4.7,2,Round 3,3,2455957_1222601
Live Heats,268536,2455957,533821,1436047,7.14,,4.14,3,Round 3,3,2455957_1436047
Live Heats,268536,2455957,533821,1380239,4.27,,4.53,4,Round 3,3,2455957_1380239
Live Heats,268536,2455957,533821,566402,3.1,,5.7,5,Round 3,3,2455957_566402
Live Heats,268536,2455958,533821,1222638,9.57,2.21,,1,Round 3,3,2455958_1222638
Live Heats,268536,2455958,533821,1221689,7.36,,5.54,2,Round 3,3,2455958_1221689
Live Heats,268536,2455958,533821,1385631,6.5,,3.9,3,Round 3,3,2455958_1385631
Live Heats,268536,2455958,533821,1206273,5.2,,4.76,4,Round 3,3,2455958_1206273
Live Heats,268536,2455958,533821,1213702,4.5,,4.86,5,Round 3,3,2455958_1213702
Live Heats,268536,2455959,533821,776041,9.67,1.53,,1,Round 3,3,2455959_776041
Live Heats,268536,2455959,533821,1390230,8.14,,5.41,2,Round 3,3,2455959_1390230
Live Heats,268536,2455959,533821,1218411,4.73,,5.24,3,Round 3,3,2455959_1218411
Live Heats,268536,2455959,533821,1208568,1.5,,6.64,4,Round 3,3,2455959_1208568
Live Heats,268536,2455968,533821,1435842,6.27,0.94,,1,Semi Finals,4,2455968_1435842
Live Heats,268536,2455968,533821,1216649,5.33,,2.57,2,Semi Finals,4,2455968_1216649
Live Heats,268536,2455968,533821,1437408,5.04,,2.27,3,Semi Finals,4,2455968_1437408
Live Heats,268536,2455968,533821,1222601,2.07,,3.27,4,Semi Finals,4,2455968_1222601
Live Heats,268536,2455969,533821,776041,10.16,3.66,,1,Semi Finals,4,2455969_776041
Live Heats,268536,2455969,533821,1390230,6.5,,6.63,2,Semi Finals,4,2455969_1390230
Live Heats,268536,2455969,533821,1222638,5.5,,3.31,3,Semi Finals,4,2455969_1222638
Live Heats,268536,2455969,533821,1221689,4.67,,4.13,4,Semi Finals,4,2455969_1221689
Live Heats,268536,2455972,533821,776041,7.8,0.37,,1,Final,5,2455972_776041
Live Heats,268536,2455972,533821,1435842,7.43,,3.98,2,Final,5,2455972_1435842
Live Heats,268536,2455972,533821,1390230,5.94,,4.63,3,Final,5,2455972_1390230
Live Heats,268536,2455972,533821,1216649,4.4,,5.47,4,Final,5,2455972_1216649
Live Heats,268536,2454564,534578,1329185,10.13,2.6,,1,Final,0,2454564_1329185
Live Heats,268536,2454564,534578,1438241,7.53,,2.61,2,Final,0,2454564_1438241
Live Heats,268536,2454564,534578,1347244,6.23,,3.91,3,Final,0,2454564_1347244
Live Heats,268536,2454564,534578,566400,1.0,,9.13,4,Final,0,2454564_566400
Live Heats,268536,2454564,534578,1437352,0.0,,10.13,5,Final,0,2454564_1437352
Live Heats,268536,2454564,534578,566402,0.0,,10.13,5,Final,0,2454564_566402
Live Heats,268536,2455114,534578,1438241,11.5,0.84,,1,Final,0,2455114_1438241
Live Heats,268536,2455114,534578,1329185,10.66,,0.84,2,Final,0,2455114_1329185
Live Heats,268536,2455114,534578,1437350,6.9,,4.61,3,Final,0,2455114_1437350
Live Heats,268536,2455114,534578,1347244,5.0,,6.5,4,Final,0,2455114_1347244
Live Heats,268536,2455114,534578,1437352,0.0,,11.51,5,Final,0,2455114_1437352
Live Heats,268536,2455114,534578,566402,0.0,,11.51,5,Final,0,2455114_566402
Live Heats,321864,2603277,584943,107339,4.0,4.0,,1,Round 1,0,2603277_107339
Live Heats,321864,2603277,584943,820028,0.0,,4.01,2,Round 1,0,2603277_820028
Live Heats,321864,2603277,584943,820787,0.0,,4.01,2,Round 1,0,2603277_820787
Live Heats,321864,2603277,584943,1542069,0.0,,4.01,2,Round 1,0,2603277_1542069
Live Heats,321864,2603381,584943,1542069,2.67,2.67,,1,Quarterfinal,1,2603381_1542069
Live Heats,321864,2603381,584943,820028,0.0,,2.68,2,Quarterfinal,1,2603381_820028
Live Heats,321864,2603381,584943,820787,0.0,,2.68,2,Quarterfinal,1,2603381_820787
Live Heats,321864,2603381,584943,107339,0.0,,2.68,2,Quarterfinal,1,2603381_107339
Live Heats,321864,2603382,584943,820787,10.63,3.63,,1,FInal #3,2,2603382_820787
Live Heats,321864,2603382,584943,820028,7.0,,5.64,2,FInal #3,2,2603382_820028
Live Heats,321864,2603382,584943,107339,1.0,,9.63,3,FInal #3,2,2603382_107339
Live Heats,321864,2603382,584943,1542069,0.0,,10.64,4,FInal #3,2,2603382_1542069
Live Heats,321864,2622540,584943,820787,4.0,1.0,,1,Final,3,2622540_820787
Live Heats,321864,2622540,584943,107339,3.0,,1.01,2,Final,3,2622540_107339
Live Heats,321864,2622540,584943,820028,2.0,,2.01,3,Final,3,2622540_820028
Live Heats,321864,2622540,584943,1542069,1.0,,3.01,4,Final,3,2622540_1542069
Live Heats,321864,2603363,584944,1324930,9.6,2.93,,1,Round 1,0,2603363_1324930
Live Heats,321864,2603363,584944,1515108,6.67,,2.94,2,Round 1,0,2603363_1515108
Live Heats,321864,2603363,584944,1514098,6.0,,3.61,3,Round 1,0,2603363_1514098
Live Heats,321864,2603363,584944,1557058,0.0,,9.6,4,Round 1,0,2603363_1557058
Live Heats,321864,2603364,584944,1205039,8.0,0.88,,1,Round 1,0,2603364_1205039
Live Heats,321864,2603364,584944,1540490,7.12,,0.89,2,Round 1,0,2603364_1540490
Live Heats,321864,2603364,584944,1338689,6.14,,1.87,3,Round 1,0,2603364_1338689
Live Heats,321864,2603364,584944,1405283,0.0,,8.0,4,Round 1,0,2603364_1405283
Live Heats,321864,2603365,584944,1540490,11.0,4.83,,1,Round 2,1,2603365_1540490
Live Heats,321864,2603365,584944,1515108,6.17,,6.34,2,Round 2,1,2603365_1515108
Live Heats,321864,2603365,584944,1338689,5.27,,2.91,3,Round 2,1,2603365_1338689
Live Heats,321864,2603365,584944,1514098,3.84,,4.21,4,Round 2,1,2603365_1514098
Live Heats,321864,2603365,584944,1557058,0.0,,6.17,5,Round 2,1,2603365_1557058
Live Heats,321864,2603365,584944,1405283,0.0,,6.17,5,Round 2,1,2603365_1405283
Live Heats,321864,2603366,584944,1392368,8.7,0.37,,1,Round 3,2,2603366_1392368
Live Heats,321864,2603366,584944,1540490,8.33,,4.3,2,Round 3,2,2603366_1540490
Live Heats,321864,2603366,584944,1301829,7.94,,4.27,3,Round 3,2,2603366_1301829
Live Heats,321864,2603366,584944,843691,7.7,,4.31,4,Round 3,2,2603366_843691
Live Heats,321864,2603367,584944,1334796,13.04,1.57,,1,Round 3,2,2603367_1334796
Live Heats,321864,2603367,584944,835109,11.47,,6.85,2,Round 3,2,2603367_835109
Live Heats,321864,2603367,584944,1206477,3.76,,8.94,3,Round 3,2,2603367_1206477
Live Heats,321864,2603367,584944,1324930,0.93,,11.48,4,Round 3,2,2603367_1324930
Live Heats,321864,2603368,584944,822932,10.06,0.73,,1,Round 3,2,2603368_822932
Live Heats,321864,2603368,584944,819666,9.33,,4.47,2,Round 3,2,2603368_819666
Live Heats,321864,2603368,584944,1205039,5.26,,5.9,3,Round 3,2,2603368_1205039
Live Heats,321864,2603368,584944,1202340,5.17,,6.16,4,Round 3,2,2603368_1202340
Live Heats,321864,2603369,584944,1165941,12.36,7.92,,1,Round 3,2,2603369_1165941
Live Heats,321864,2603369,584944,1199509,4.44,,8.99,2,Round 3,2,2603369_1199509
Live Heats,321864,2603369,584944,1515108,3.73,,2.52,3,Round 3,2,2603369_1515108
Live Heats,321864,2603369,584944,527167,3.0,,1.45,4,Round 3,2,2603369_527167
Live Heats,321864,2603370,584944,1301829,11.9,1.26,,1,R4 Redemption,3,2603370_1301829
Live Heats,321864,2603370,584944,843691,10.64,,6.44,2,R4 Redemption,3,2603370_843691
Live Heats,321864,2603370,584944,1206477,6.54,,6.67,3,R4 Redemption,3,2603370_1206477
Live Heats,321864,2603370,584944,1324930,0.0,,10.65,4,R4 Redemption,3,2603370_1324930
Live Heats,321864,2603371,584944,527167,10.17,4.5,,1,R4 Redemption,3,2603371_527167
Live Heats,321864,2603371,584944,1202340,5.67,,7.17,2,R4 Redemption,3,2603371_1202340
Live Heats,321864,2603371,584944,1205039,4.8,,3.1,3,R4 Redemption,3,2603371_1205039
Live Heats,321864,2603371,584944,1515108,1.0,,4.67,4,R4 Redemption,3,2603371_1515108
Live Heats,321864,2603374,584944,1301829,12.33,0.7,,1,Quarterfinal,4,2603374_1301829
Live Heats,321864,2603374,584944,835109,11.63,,5.94,2,Quarterfinal,4,2603374_835109
Live Heats,321864,2603374,584944,1392368,9.24,,6.37,3,Quarterfinal,4,2603374_1392368
Live Heats,321864,2603375,584944,1334796,12.84,6.44,,1,Quarterfinal,4,2603375_1334796
Live Heats,321864,2603375,584944,1202340,6.4,,6.45,2,Quarterfinal,4,2603375_1202340
Live Heats,321864,2603375,584944,1540490,3.53,,2.88,3,Quarterfinal,4,2603375_1540490
Live Heats,321864,2603379,584944,843691,15.83,6.09,,1,Quarterfinal,4,2603379_843691
Live Heats,321864,2603379,584944,822932,9.74,,15.84,2,Quarterfinal,4,2603379_822932
Live Heats,321864,2603379,584944,1199509,9.73,,4.62,3,Quarterfinal,4,2603379_1199509
Live Heats,321864,2603380,584944,1165941,12.57,11.3,,1,Quarterfinal,4,2603380_1165941
Live Heats,321864,2603380,584944,819666,1.27,,12.58,2,Quarterfinal,4,2603380_819666
Live Heats,321864,2603380,584944,527167,0.0,,1.28,3,Quarterfinal,4,2603380_527167
Live Heats,321864,2603376,584944,835109,15.23,3.73,,1,Semifinal,5,2603376_835109
Live Heats,321864,2603376,584944,1301829,11.5,,9.33,2,Semifinal,5,2603376_1301829
Live Heats,321864,2603376,584944,1334796,4.93,,9.0,3,Semifinal,5,2603376_1334796
Live Heats,321864,2603376,584944,1202340,3.1,,9.4,4,Semifinal,5,2603376_1202340
Live Heats,321864,2603378,584944,843691,13.83,0.7,,1,Semifinal,5,2603378_843691
Live Heats,321864,2603378,584944,819666,13.13,,7.14,2,Semifinal,5,2603378_819666
Live Heats,321864,2603378,584944,1165941,11.74,,6.96,3,Semifinal,5,2603378_1165941
Live Heats,321864,2603378,584944,822932,11.37,,7.23,4,Semifinal,5,2603378_822932
Live Heats,321864,2603377,584944,843691,16.03,1.36,,1,Final,6,2603377_843691
Live Heats,321864,2603377,584944,835109,14.67,,8.26,2,Final,6,2603377_835109
Live Heats,321864,2603377,584944,1301829,13.43,,9.03,3,Final,6,2603377_1301829
Live Heats,321864,2603377,584944,819666,6.93,,9.1,4,Final,6,2603377_819666
Live Heats,321864,2603390,584945,1540490,0.0,,0.01,1,Round 1,0,2603390_1540490
Live Heats,321864,2603390,584945,1540516,0.0,,0.01,1,Round 1,0,2603390_1540516
Live Heats,321864,2603390,584945,1514098,0.0,,0.01,1,Round 1,0,2603390_1514098
Live Heats,321864,2603392,584945,1540516,0.0,,,1,R2 Challenger,1,2603392_1540516
Live Heats,321864,2603393,584945,1205039,7.34,0.64,,1,R3 Seeding,2,2603393_1205039
Live Heats,321864,2603393,584945,1551869,6.7,,3.25,2,R3 Seeding,2,2603393_1551869
Live Heats,321864,2603393,584945,1557058,6.0,,3.58,3,R3 Seeding,2,2603393_1557058
Live Heats,321864,2603393,584945,1405283,0.0,,6.7,4,R3 Seeding,2,2603393_1405283
Live Heats,321864,2603394,584945,1540490,5.73,0.6,,1,R3 Seeding,2,2603394_1540490
Live Heats,321864,2603394,584945,1301829,5.13,,3.1,2,R3 Seeding,2,2603394_1301829
Live Heats,321864,2603394,584945,1565964,5.1,,2.46,3,R3 Seeding,2,2603394_1565964
Live Heats,321864,2603394,584945,1206477,4.53,,2.8,4,R3 Seeding,2,2603394_1206477
Live Heats,321864,2603395,584945,1199509,6.6,2.5,,1,R3 Seeding,2,2603395_1199509
Live Heats,321864,2603395,584945,1514995,4.1,,3.73,2,R3 Seeding,2,2603395_1514995
Live Heats,321864,2603395,584945,1514098,3.9,,2.14,3,R3 Seeding,2,2603395_1514098
Live Heats,321864,2603395,584945,1324930,3.27,,2.11,4,R3 Seeding,2,2603395_1324930
Live Heats,321864,2603396,584945,1557058,5.14,0.44,,1,R4 Redemption,3,2603396_1557058
Live Heats,321864,2603396,584945,1324930,4.7,,2.38,2,R4 Redemption,3,2603396_1324930
Live Heats,321864,2603397,584945,1206477,8.04,2.44,,1,R4 Redemption,3,2603397_1206477
Live Heats,321864,2603397,584945,1514098,5.6,,5.11,2,R4 Redemption,3,2603397_1514098
Live Heats,321864,2603397,584945,1565964,4.93,,5.11,3,R4 Redemption,3,2603397_1565964
Live Heats,321864,2603398,584945,1206477,5.33,0.13,,1,Semifinal,4,2603398_1206477
Live Heats,321864,2603398,584945,1514995,5.2,,2.33,2,Semifinal,4,2603398_1514995
Live Heats,321864,2603398,584945,1205039,5.1,,2.44,3,Semifinal,4,2603398_1205039
Live Heats,321864,2603398,584945,1551869,5.03,,2.61,4,Semifinal,4,2603398_1551869
Live Heats,321864,2603399,584945,1301829,7.94,1.41,,1,Semifinal,4,2603399_1301829
Live Heats,321864,2603399,584945,1199509,6.53,,4.02,2,Semifinal,4,2603399_1199509
Live Heats,321864,2603399,584945,1540490,6.16,,3.21,3,Semifinal,4,2603399_1540490
Live Heats,321864,2603399,584945,1557058,3.76,,4.5,4,Semifinal,4,2603399_1557058
Live Heats,321864,2603400,584945,1301829,14.94,3.67,,1,Final,5,2603400_1301829
Live Heats,321864,2603400,584945,1199509,11.27,,9.14,2,Final,5,2603400_1199509
Live Heats,321864,2603400,584945,1206477,8.3,,14.95,3,Final,5,2603400_1206477
Live Heats,321864,2603400,584945,1514995,7.24,,14.95,4,Final,5,2603400_1514995
Live Heats,321864,2603278,584950,1206477,7.3,1.7,,1,Final,0,2603278_1206477
Live Heats,321864,2603278,584950,1205039,5.6,,4.33,2,Final,0,2603278_1205039
Live Heats,321864,2603278,584950,1557058,0.0,,7.3,3,Final,0,2603278_1557058
Live Heats,322457,2518163,585833,1502029,1.0,,,1,Final,0,2518163_1502029
Live Heats,322457,2518175,585834,776687,5.0,,,5,Final,0,2518175_776687
Live Heats,322457,2518175,585834,776681,5.0,,,5,Final,0,2518175_776681
Live Heats,322457,2518175,585834,776678,5.0,,,5,Final,0,2518175_776678
Live Heats,322457,2518175,585834,1502035,5.0,,,5,Final,0,2518175_1502035
Live Heats,322457,2518175,585834,1502034,5.0,,,5,Final,0,2518175_1502034
Live Heats,322457,2518175,585834,1502033,5.0,,,5,Final,0,2518175_1502033
Live Heats,322457,2518175,585834,1182249,5.0,,,5,Final,0,2518175_1182249
Live Heats,322457,2518175,585834,776670,5.0,,,5,Final,0,2518175_776670
Live Heats,322457,2518175,585834,1502037,9.0,,,9,Final,0,2518175_1502037
Live Heats,322457,2518175,585834,776674,9.0,,,9,Final,0,2518175_776674
Live Heats,322457,2518175,585834,776682,9.0,,,9,Final,0,2518175_776682
Live Heats,322457,2518175,585834,1502040,9.0,,,9,Final,0,2518175_1502040
Live Heats,322457,2518175,585834,776675,9.0,,,9,Final,0,2518175_776675
Live Heats,322457,2518175,585834,1502039,9.0,,,9,Final,0,2518175_1502039
Live Heats,322457,2518175,585834,1502038,9.0,,,9,Final,0,2518175_1502038
Live Heats,322457,2518175,585834,1502036,9.0,,,9,Final,0,2518175_1502036
Live Heats,266589,2543862,464921,1589294,11.66,2.66,,1,R1 Seeding,0,2543862_1589294
Live Heats,266589,2543862,464921,776171,9.0,,2.67,2,R1 Seeding,0,2543862_776171
Live Heats,266589,2543862,464921,1525268,8.83,,2.84,3,R1 Seeding,0,2543862_1525268
Live Heats,266589,2543863,464921,174196,10.77,0.67,,1,R1 Seeding,0,2543863_174196
Live Heats,266589,2543863,464921,936090,10.1,,0.68,2,R1 Seeding,0,2543863_936090
Live Heats,266589,2543863,464921,1202115,9.67,,1.11,3,R1 Seeding,0,2543863_1202115
Live Heats,266589,2543867,464921,936090,10.76,0.03,,1,R2 Redemotion ,1,2543867_936090
Live Heats,266589,2543867,464921,1525268,10.73,,0.04,2,R2 Redemotion ,1,2543867_1525268
Live Heats,266589,2543867,464921,1202115,10.5,,0.24,3,R2 Redemotion ,1,2543867_1202115
Live Heats,266589,2543867,464921,776171,9.66,,1.08,4,R2 Redemotion ,1,2543867_776171
Live Heats,266589,2543869,464921,1525268,11.13,0.3,,1,Final,2,2543869_1525268
Live Heats,266589,2543869,464921,1589294,10.83,,0.31,2,Final,2,2543869_1589294
Live Heats,266589,2543869,464921,936090,10.27,,0.87,3,Final,2,2543869_936090
Live Heats,266589,2543869,464921,174196,9.37,,1.77,4,Final,2,2543869_174196
Live Heats,266589,2543922,464922,814748,13.96,3.12,,1,R1 Seeding,0,2543922_814748
Live Heats,266589,2543922,464922,1525317,10.84,,3.13,2,R1 Seeding,0,2543922_1525317
Live Heats,266589,2543922,464922,776105,9.47,,1.37,3,R1 Seeding,0,2543922_776105
Live Heats,266589,2543922,464922,1525272,9.17,,1.68,4,R1 Seeding,0,2543922_1525272
Live Heats,266589,2543923,464922,776138,12.93,1.2,,1,R1 Seeding,0,2543923_776138
Live Heats,266589,2543923,464922,923494,11.73,,1.21,2,R1 Seeding,0,2543923_923494
Live Heats,266589,2543923,464922,30676,11.5,,0.24,3,R1 Seeding,0,2543923_30676
Live Heats,266589,2543923,464922,776139,10.6,,1.14,4,R1 Seeding,0,2543923_776139
Live Heats,266589,2543924,464922,776732,12.33,2.23,,1,R1 Seeding,0,2543924_776732
Live Heats,266589,2543924,464922,1525270,10.1,,2.24,2,R1 Seeding,0,2543924_1525270
Live Heats,266589,2543924,464922,776174,10.04,,0.06,3,R1 Seeding,0,2543924_776174
Live Heats,266589,2543924,464922,1525271,5.9,,4.21,4,R1 Seeding,0,2543924_1525271
Live Heats,266589,2543925,464922,1306332,12.77,0.01,,1,R1 Seeding,0,2543925_1306332
Live Heats,266589,2543925,464922,1200826,12.76,,0.01,2,R1 Seeding,0,2543925_1200826
Live Heats,266589,2543925,464922,776107,11.6,,1.17,3,R1 Seeding,0,2543925_776107
Live Heats,266589,2543925,464922,776006,7.47,,5.3,4,R1 Seeding,0,2543925_776006
Live Heats,266589,2543926,464922,776105,13.7,0.6,,1,R2 Redemption,1,2543926_776105
Live Heats,266589,2543926,464922,30676,13.1,,0.61,2,R2 Redemption,1,2543926_30676
Live Heats,266589,2543926,464922,776139,12.96,,0.15,3,R2 Redemption,1,2543926_776139
Live Heats,266589,2543926,464922,1525272,9.0,,4.11,4,R2 Redemption,1,2543926_1525272
Live Heats,266589,2543927,464922,776174,13.8,1.8,,1,R2 Redemption,1,2543927_776174
Live Heats,266589,2543927,464922,776107,12.0,,1.81,2,R2 Redemption,1,2543927_776107
Live Heats,266589,2543927,464922,1525271,10.7,,1.31,3,R2 Redemption,1,2543927_1525271
