event_id,eventDivisionId,sex,round_name,round_order,heat_id,heat_order,total_winners_progressing,winners_progressing_to_round_order,total_losers_progressing,losers_progressing_to_round_order,source
256,298,Women,Round 1,0,872_19b,19 b,1,,,,PWA
256,298,Women,Round 1,0,872_20a,20 a,1,,,,PWA
256,298,Women,Round 1,0,872_20b,20 b,1,,,,PWA
256,298,Women,Round 1,0,872_21a,21 a,1,,,,PWA
256,298,Women,Round 1,0,872_21b,21 b,1,,,,PWA
256,298,Women,Round 2,1,872_22a,22 a,1,,,,PWA
256,298,Women,Round 2,1,872_22b,22 b,1,,,,PWA
256,298,Women,Round 2,1,872_23a,23 a,1,,,,PWA
256,298,Women,Round 2,1,872_23b,23 b,1,,,,PWA
256,298,Women,Round 2,1,872_24a,24 a,1,,,,PWA
256,298,Women,Round 2,1,872_24b,24 b,1,,,,PWA
256,298,Women,Round 2,1,872_25a,25 a,1,,,,PWA
256,298,Women,Round 2,1,872_25b,25 b,1,,,,PWA
256,298,Women,Round 3,2,872_26a,26 a,1,,,,PWA
256,298,Women,Round 3,2,872_26b,26 b,1,,,,PWA
256,298,Women,Round 3,2,872_27a,27 a,1,,,,PWA
256,298,Women,Round 3,2,872_27b,27 b,1,,,,PWA
256,298,Women,Round 4,3,872_28a,28 a,1,,,,PWA
256,298,Women,Round 4,3,872_28b,28 b,1,,,,PWA
256,298,Women,Round 4,3,872_29a,29 a,1,,,,PWA
256,298,Women,Round 4,3,872_29b,29 b,1,,,,PWA
256,298,Women,Round 5,4,872_30a,30 a,1,,,,PWA
256,298,Women,Round 5,4,872_30b,30 b,1,,,,PWA
256,298,Women,Round 6,5,872_31a,31,1,,,,PWA
256,298,Women,Round 6,5,872_32a,32,1,,,,PWA
256,298,Women,Round 6,5,872_33a,33,1,,,,PWA
256,298,Women,Round 6,5,872_34a,34,1,,,,PWA
256,298,Women,Round 6,5,872_35a,35,1,,,,PWA
256,298,Women,Round 6,5,872_36a,36,1,,,,PWA
256,299,Men,Round 1,0,873_18a,18 a,1,,,,PWA
256,299,Men,Round 1,0,873_18b,18 b,1,,,,PWA
256,299,Men,Round 1,0,873_19a,19 a,1,,,,PWA
256,299,Men,Round 1,0,873_19b,19 b,1,,,,PWA
256,299,Men,Round 1,0,873_20a,20 a,1,,,,PWA
256,299,Men,Round 1,0,873_20b,20 b,1,,,,PWA
256,299,Men,Round 1,0,873_21a,21 a,1,,,,PWA
256,299,Men,Round 1,0,873_21b,21 b,1,,,,PWA
256,299,Men,Round 2,1,873_22a,22 a,1,,,,PWA
256,299,Men,Round 2,1,873_22b,22 b,1,,,,PWA
256,299,Men,Round 2,1,873_23a,23 a,1,,,,PWA
256,299,Men,Round 2,1,873_23b,23 b,1,,,,PWA
256,299,Men,Round 2,1,873_24a,24 a,1,,,,PWA
256,299,Men,Round 2,1,873_24b,24 b,1,,,,PWA
256,299,Men,Round 2,1,873_25a,25 a,1,,,,PWA
256,299,Men,Round 2,1,873_25b,25 b,1,,,,PWA
256,299,Men,Round 3,2,873_26a,26 a,1,,,,PWA
256,299,Men,Round 3,2,873_26b,26 b,1,,,,PWA
256,299,Men,Round 3,2,873_27a,27 a,1,,,,PWA
256,299,Men,Round 3,2,873_27b,27 b,1,,,,PWA
256,299,Men,Round 4,3,873_28a,28 a,1,,,,PWA
256,299,Men,Round 4,3,873_28b,28 b,1,,,,PWA
256,299,Men,Round 4,3,873_29a,29 a,1,,,,PWA
256,299,Men,Round 4,3,873_29b,29 b,1,,,,PWA
256,299,Men,Round 5,4,873_30a,30 a,1,,,,PWA
256,299,Men,Round 5,4,873_30b,30 b,1,,,,PWA
256,299,Men,Round 6,5,873_31a,31,1,,,,PWA
256,299,Men,Round 6,5,873_32a,32,1,,,,PWA
256,299,Men,Round 6,5,873_33a,33,1,,,,PWA
256,299,Men,Round 6,5,873_34a,34,1,,,,PWA
256,299,Men,Round 6,5,873_35a,35,1,,,,PWA
256,299,Men,Round 6,5,873_36a,36,1,,,,PWA
256,296,Women,Round 1,0,872_1a,1 a,1,,,,PWA
256,296,Women,Round 1,0,872_1b,1 b,1,,,,PWA
256,296,Women,Round 1,0,872_2a,2 a,1,,,,PWA
256,296,Women,Round 1,0,872_2b,2 b,1,,,,PWA
256,296,Women,Round 1,0,872_3a,3 a,1,,,,PWA
256,296,Women,Round 1,0,872_3b,3 b,1,,,,PWA
256,296,Women,Round 1,0,872_4a,4 a,1,,,,PWA
256,296,Women,Round 1,0,872_4b,4 b,1,,,,PWA
256,296,Women,Round 1,0,872_5a,5 a,1,,,,PWA
256,296,Women,Round 1,0,872_5b,5 b,1,,,,PWA
256,296,Women,Round 1,0,872_6a,6 a,1,,,,PWA
256,296,Women,Round 1,0,872_6b,6 b,1,,,,PWA
256,296,Women,Round 1,0,872_7a,7 a,1,,,,PWA
256,296,Women,Round 1,0,872_7b,7 b,1,,,,PWA
256,296,Women,Round 1,0,872_8a,8 a,1,,,,PWA
256,296,Women,Round 1,0,872_8b,8 b,1,,,,PWA
256,296,Women,Round 2,1,872_9a,9 a,1,,,,PWA
256,296,Women,Round 2,1,872_9b,9 b,1,,,,PWA
256,296,Women,Round 2,1,872_10a,10 a,1,,,,PWA
256,296,Women,Round 2,1,872_10b,10 b,1,,,,PWA
256,296,Women,Round 2,1,872_11a,11 a,1,,,,PWA
256,296,Women,Round 2,1,872_11b,11 b,1,,,,PWA
256,296,Women,Round 2,1,872_12a,12 a,1,,,,PWA
256,296,Women,Round 2,1,872_12b,12 b,1,,,,PWA
256,296,Women,Round 3,2,872_13a,13 a,1,,,,PWA
256,296,Women,Round 3,2,872_13b,13 b,1,,,,PWA
256,296,Women,Round 3,2,872_14a,14 a,1,,,,PWA
256,296,Women,Round 3,2,872_14b,14 b,1,,,,PWA
256,296,Women,Round 4,3,872_15a,15 a,1,,,,PWA
256,296,Women,Round 4,3,872_15b,15 b,1,,,,PWA
256,296,Women,Round 5,4,872_16a,16,1,,,,PWA
256,296,Women,Round 5,4,872_17a,17,1,,,,PWA
257,309,Men,Round 1,0,886_1a,1,2,,,,PWA
257,309,Men,Round 1,0,886_2a,2,2,,,,PWA
257,309,Men,Round 1,0,886_3a,3,2,,,,PWA
257,309,Men,Round 1,0,886_4a,4,2,,,,PWA
257,309,Men,Round 1,0,886_5a,5,2,,,,PWA
257,309,Men,Round 1,0,886_6a,6,2,,,,PWA
257,309,Men,Round 1,0,886_7a,7,2,,,,PWA
257,309,Men,Round 1,0,886_8a,8,2,,,,PWA
257,309,Men,Round 2,1,886_9a,9,2,,,,PWA
257,309,Men,Round 2,1,886_10a,10,2,,,,PWA
257,309,Men,Round 2,1,886_11a,11,2,,,,PWA
257,309,Men,Round 2,1,886_12a,12,2,,,,PWA
257,309,Men,Round 3,2,886_13a,13,2,,,,PWA
257,309,Men,Round 3,2,886_14a,14,2,,,,PWA
257,309,Men,Round 4,3,886_15a,15,2,,,,PWA
257,308,Women,Round 1,0,883_1a,1 a,1,,,,PWA
257,308,Women,Round 1,0,883_1b,1 b,1,,,,PWA
257,308,Women,Round 1,0,883_2a,2 a,1,,,,PWA
257,308,Women,Round 1,0,883_2b,2 b,1,,,,PWA
257,308,Women,Round 1,0,883_3a,3 a,1,,,,PWA
257,308,Women,Round 1,0,883_3b,3 b,1,,,,PWA
257,308,Women,Round 1,0,883_4a,4 a,1,,,,PWA
257,308,Women,Round 1,0,883_4b,4 b,1,,,,PWA
257,308,Women,Round 1,0,883_5a,5 a,1,,,,PWA
257,308,Women,Round 1,0,883_5b,5 b,1,,,,PWA
257,308,Women,Round 1,0,883_6a,6 a,1,,,,PWA
257,308,Women,Round 1,0,883_6b,6 b,1,,,,PWA
257,308,Women,Round 1,0,883_7a,7 a,1,,,,PWA
257,308,Women,Round 1,0,883_7b,7 b,1,,,,PWA
257,308,Women,Round 1,0,883_8a,8 a,1,,,,PWA
257,308,Women,Round 1,0,883_8b,8 b,1,,,,PWA
257,308,Women,Round 2,1,883_9a,9 a,1,,,,PWA
257,308,Women,Round 2,1,883_9b,9 b,1,,,,PWA
257,308,Women,Round 2,1,883_10a,10 a,1,,,,PWA
257,308,Women,Round 2,1,883_10b,10 b,1,,,,PWA
257,308,Women,Round 2,1,883_11a,11 a,1,,,,PWA
257,308,Women,Round 2,1,883_11b,11 b,1,,,,PWA
257,308,Women,Round 2,1,883_12a,12 a,1,,,,PWA
257,308,Women,Round 2,1,883_12b,12 b,1,,,,PWA
257,308,Women,Round 3,2,883_13a,13 a,1,,,,PWA
257,308,Women,Round 3,2,883_13b,13 b,1,,,,PWA
257,308,Women,Round 3,2,883_14a,14 a,1,,,,PWA
257,308,Women,Round 3,2,883_14b,14 b,1,,,,PWA
257,308,Women,Round 4,3,883_15a,15 a,1,,,,PWA
257,308,Women,Round 4,3,883_15b,15 b,1,,,,PWA
257,308,Women,Round 5,4,883_16a,16,1,,,,PWA
257,308,Women,Round 5,4,883_17a,17,1,,,,PWA
258,315,Women,Round 1,0,894_24a,24,2,,,,PWA
258,315,Women,Round 1,0,894_25a,25,2,,,,PWA
258,315,Women,Round 1,0,894_26a,26,2,,,,PWA
258,315,Women,Round 1,0,894_27a,27,2,,,,PWA
258,315,Women,Round 1,0,894_28a,28,2,,,,PWA
258,315,Women,Round 1,0,894_29a,29,2,,,,PWA
258,315,Women,Round 1,0,894_30a,30,2,,,,PWA
258,315,Women,Round 1,0,894_31a,31,2,,,,PWA
258,315,Women,Round 2,1,894_32a,32,2,,,,PWA
258,315,Women,Round 2,1,894_33a,33,2,,,,PWA
258,315,Women,Round 2,1,894_34a,34,2,,,,PWA
258,315,Women,Round 2,1,894_35a,35,2,,,,PWA
258,315,Women,Round 3,2,894_36a,36,2,,,,PWA
258,315,Women,Round 3,2,894_37a,37,2,,,,PWA
258,315,Women,Round 3,2,894_38a,38,2,,,,PWA
258,315,Women,Round 3,2,894_39a,39,2,,,,PWA
258,315,Women,Round 4,3,894_40a,40,2,,,,PWA
258,315,Women,Round 4,3,894_41a,41,2,,,,PWA
258,315,Women,Round 5,4,894_42a,42,2,,,,PWA
258,315,Women,Round 5,4,894_43a,43,2,,,,PWA
258,315,Women,Round 6,5,894_44a,44,2,,,,PWA
258,315,Women,Round 7,6,894_45a,45,2,,,,PWA
258,315,Women,Round 7,6,894_46a,46,2,,,,PWA
258,315,Women,Round 7,6,894_47a,47,2,,,,PWA
258,315,Women,Round 7,6,894_48a,48,2,,,,PWA
258,315,Women,Round 7,6,894_49a,49,2,,,,PWA
258,315,Women,Round 7,6,894_50a,50,2,,,,PWA
258,314,Men,Round 1,0,891_24a,24,2,,,,PWA
258,314,Men,Round 1,0,891_25a,25,2,,,,PWA
258,314,Men,Round 1,0,891_26a,26,2,,,,PWA
258,314,Men,Round 1,0,891_27a,27,2,,,,PWA
258,314,Men,Round 1,0,891_28a,28,2,,,,PWA
258,314,Men,Round 1,0,891_29a,29,2,,,,PWA
258,314,Men,Round 1,0,891_30a,30,2,,,,PWA
258,314,Men,Round 1,0,891_31a,31,2,,,,PWA
258,314,Men,Round 2,1,891_32a,32,2,,,,PWA
258,314,Men,Round 2,1,891_33a,33,2,,,,PWA
258,314,Men,Round 2,1,891_34a,34,2,,,,PWA
258,314,Men,Round 2,1,891_35a,35,2,,,,PWA
258,314,Men,Round 3,2,891_36a,36,2,,,,PWA
258,314,Men,Round 3,2,891_37a,37,2,,,,PWA
258,314,Men,Round 3,2,891_38a,38,2,,,,PWA
258,314,Men,Round 3,2,891_39a,39,2,,,,PWA
258,314,Men,Round 4,3,891_40a,40,2,,,,PWA
258,314,Men,Round 4,3,891_41a,41,2,,,,PWA
258,314,Men,Round 5,4,891_42a,42,2,,,,PWA
258,314,Men,Round 5,4,891_43a,43,2,,,,PWA
258,314,Men,Round 6,5,891_44a,44,2,,,,PWA
258,314,Men,Round 7,6,891_45a,45,2,,,,PWA
258,314,Men,Round 7,6,891_46a,46,2,,,,PWA
258,314,Men,Round 7,6,891_47a,47,2,,,,PWA
258,314,Men,Round 7,6,891_48a,48,2,,,,PWA
258,314,Men,Round 7,6,891_49a,49,2,,,,PWA
258,314,Men,Round 7,6,891_50a,50,2,,,,PWA
258,313,Women,Round 1,0,894_1a,1,2,,,,PWA
258,313,Women,Round 1,0,894_2a,2,2,,,,PWA
258,313,Women,Round 1,0,894_3a,3,2,,,,PWA
258,313,Women,Round 1,0,894_4a,4,2,,,,PWA
258,313,Women,Round 1,0,894_5a,5,2,,,,PWA
258,313,Women,Round 1,0,894_6a,6,2,,,,PWA
258,313,Women,Round 1,0,894_7a,7,2,,,,PWA
258,313,Women,Round 1,0,894_8a,8,2,,,,PWA
258,313,Women,Round 2,1,894_9a,9,2,,,,PWA
258,313,Women,Round 2,1,894_10a,10,2,,,,PWA
258,313,Women,Round 2,1,894_11a,11,2,,,,PWA
258,313,Women,Round 2,1,894_12a,12,2,,,,PWA
258,313,Women,Round 2,1,894_13a,13,2,,,,PWA
258,313,Women,Round 2,1,894_14a,14,2,,,,PWA
258,313,Women,Round 2,1,894_15a,15,2,,,,PWA
258,313,Women,Round 2,1,894_16a,16,2,,,,PWA
258,313,Women,Round 3,2,894_17a,17,2,,,,PWA
258,313,Women,Round 3,2,894_18a,18,2,,,,PWA
258,313,Women,Round 3,2,894_19a,19,2,,,,PWA
258,313,Women,Round 3,2,894_20a,20,2,,,,PWA
258,313,Women,Round 4,3,894_21a,21,2,,,,PWA
258,313,Women,Round 4,3,894_22a,22,2,,,,PWA
258,313,Women,Round 5,4,894_23a,23,2,,,,PWA
258,312,Men,Round 1,0,891_1a,1,2,,,,PWA
258,312,Men,Round 1,0,891_2a,2,2,,,,PWA
258,312,Men,Round 1,0,891_3a,3,2,,,,PWA
258,312,Men,Round 1,0,891_4a,4,2,,,,PWA
258,312,Men,Round 1,0,891_5a,5,2,,,,PWA
258,312,Men,Round 1,0,891_6a,6,2,,,,PWA
258,312,Men,Round 1,0,891_7a,7,2,,,,PWA
258,312,Men,Round 1,0,891_8a,8,2,,,,PWA
258,312,Men,Round 2,1,891_9a,9,2,,,,PWA
258,312,Men,Round 2,1,891_10a,10,2,,,,PWA
258,312,Men,Round 2,1,891_11a,11,2,,,,PWA
258,312,Men,Round 2,1,891_12a,12,2,,,,PWA
258,312,Men,Round 2,1,891_13a,13,2,,,,PWA
258,312,Men,Round 2,1,891_14a,14,2,,,,PWA
258,312,Men,Round 2,1,891_15a,15,2,,,,PWA
258,312,Men,Round 2,1,891_16a,16,2,,,,PWA
258,312,Men,Round 3,2,891_17a,17,2,,,,PWA
258,312,Men,Round 3,2,891_18a,18,2,,,,PWA
258,312,Men,Round 3,2,891_19a,19,2,,,,PWA
258,312,Men,Round 3,2,891_20a,20,2,,,,PWA
258,312,Men,Round 4,3,891_21a,21,2,,,,PWA
258,312,Men,Round 4,3,891_22a,22,2,,,,PWA
258,312,Men,Round 5,4,891_23a,23,2,,,,PWA
