source,event_id,heat_id,eventDivisionId,athleteId,score,modified_total,modifier,type,counting,total_wave,total_jump,total_points
PWA,358,1754_35a,926,Kiefer Quintana_E-242,3.62,,,Wave,No,9.63,5.1,14.73
PWA,358,1754_35a,926,Kiefer Quintana_E-242,4.25,,,Wave,Yes,9.63,5.1,14.73
PWA,358,1754_35a,926,Kiefer Quintana_E-242,5.38,,,Wave,Yes,9.63,5.1,14.73
PWA,358,1754_35a,926,Kiefer Quintana_E-242,4.25,,,Wave,No,9.63,5.1,14.73
PWA,358,1754_35a,926,Kiefer Quintana_E-242,4.05,,,B ,No,9.63,5.1,14.73
PWA,358,1754_35a,926,Kiefer Quintana_E-242,5.10,,,B ,Yes,9.63,5.1,14.73
PWA,358,1754_35a,926,Kiefer Quintana_E-242,4.47,,,F,No,9.63,5.1,14.73
PWA,358,1754_35a,926,Ferraro_I-505,2.62,,,Wave,No,9.12,3.12,12.24
PWA,358,1754_35a,926,Ferraro_I-505,4.12,,,Wave,Yes,9.12,3.12,12.24
PWA,358,1754_35a,926,Ferraro_I-505,2.75,,,Wave,No,9.12,3.12,12.24
PWA,358,1754_35a,926,Ferraro_I-505,5.00,,,Wave,Yes,9.12,3.12,12.24
PWA,358,1754_35a,926,Ferraro_I-505,0.50,,,B ,No,9.12,3.12,12.24
PWA,358,1754_35a,926,Ferraro_I-505,3.12,,,F,Yes,9.12,3.12,12.24
PWA,358,1754_35a,926,Noguchi_J-39,2.25,,,Wave,No,5.88,4.28,10.16
PWA,358,1754_35a,926,Noguchi_J-39,2.88,,,Wave,Yes,5.88,4.28,10.16
PWA,358,1754_35a,926,Noguchi_J-39,3.00,,,Wave,Yes,5.88,4.28,10.16
PWA,358,1754_35a,926,Noguchi_J-39,2.38,,,Wave,No,5.88,4.28,10.16
PWA,358,1754_35a,926,Noguchi_J-39,4.18,,,B ,No,5.88,4.28,10.16
PWA,358,1754_35a,926,Noguchi_J-39,4.28,,,F,Yes,5.88,4.28,10.16
PWA,358,1754_36a,926,Kolberg_G-45,3.50,,,Wave,Yes,9.0,5.0,14.0
PWA,358,1754_36a,926,Kolberg_G-45,2.00,,,Wave,No,9.0,5.0,14.0
PWA,358,1754_36a,926,Kolberg_G-45,5.50,,,Wave,Yes,9.0,5.0,14.0
PWA,358,1754_36a,926,Kolberg_G-45,2.62,,,Wave,No,9.0,5.0,14.0
PWA,358,1754_36a,926,Kolberg_G-45,5.00,,,B ,Yes,9.0,5.0,14.0
PWA,358,1754_36a,926,Friedl Morales_E-255,3.88,,,Wave,Yes,8.26,3.78,12.04
PWA,358,1754_36a,926,Friedl Morales_E-255,1.75,,,Wave,No,8.26,3.78,12.04
PWA,358,1754_36a,926,Friedl Morales_E-255,4.38,,,Wave,Yes,8.26,3.78,12.04
PWA,358,1754_36a,926,Friedl Morales_E-255,3.38,,,Wave,No,8.26,3.78,12.04
PWA,358,1754_36a,926,Friedl Morales_E-255,0.50,,,B ,No,8.26,3.78,12.04
PWA,358,1754_36a,926,Friedl Morales_E-255,3.78,,,B ,Yes,8.26,3.78,12.04
PWA,358,1754_36a,926,Ishii_J-20,3.50,,,Wave,Yes,6.88,4.22,11.1
PWA,358,1754_36a,926,Ishii_J-20,1.12,,,Wave,No,6.88,4.22,11.1
PWA,358,1754_36a,926,Ishii_J-20,2.25,,,Wave,No,6.88,4.22,11.1
PWA,358,1754_36a,926,Ishii_J-20,3.25,,,Wave,No,6.88,4.22,11.1
PWA,358,1754_36a,926,Ishii_J-20,3.38,,,Wave,Yes,6.88,4.22,11.1
PWA,358,1754_36a,926,Ishii_J-20,3.00,,,F,No,6.88,4.22,11.1
PWA,358,1754_36a,926,Ishii_J-20,4.22,,,B ,Yes,6.88,4.22,11.1
PWA,358,1754_36a,926,Ishii_J-20,0.50,,,B ,No,6.88,4.22,11.1
PWA,358,1754_36a,926,Ishii_J-20,4.00,,,B ,No,6.88,4.22,11.1
PWA,358,1754_36a,926,Stathopoulos_GRE-73,2.88,,,Wave,Yes,5.88,5.07,10.95
PWA,358,1754_36a,926,Stathopoulos_GRE-73,2.38,,,Wave,No,5.88,5.07,10.95
PWA,358,1754_36a,926,Stathopoulos_GRE-73,3.00,,,Wave,Yes,5.88,5.07,10.95
PWA,358,1754_36a,926,Stathopoulos_GRE-73,2.25,,,Wave,No,5.88,5.07,10.95
PWA,358,1754_36a,926,Stathopoulos_GRE-73,4.00,,,B ,No,5.88,5.07,10.95
PWA,358,1754_36a,926,Stathopoulos_GRE-73,5.07,,,B ,Yes,5.88,5.07,10.95
PWA,358,1754_36a,926,Stathopoulos_GRE-73,0.50,,,B ,No,5.88,5.07,10.95
PWA,358,1754_37a,926,Denel_FRA-41,4.12,,,Wave,No,10.38,5.32,15.7
PWA,358,1754_37a,926,Denel_FRA-41,1.00,,,Wave,No,10.38,5.32,15.7
PWA,358,1754_37a,926,Denel_FRA-41,4.88,,,Wave,Yes,10.38,5.32,15.7
PWA,358,1754_37a,926,Denel_FRA-41,5.50,,,Wave,Yes,10.38,5.32,15.7
PWA,358,1754_37a,926,Denel_FRA-41,2.75,,,Wave,No,10.38,5.32,15.7
PWA,358,1754_37a,926,Denel_FRA-41,3.95,,,B ,No,10.38,5.32,15.7
PWA,358,1754_37a,926,Denel_FRA-41,5.32,,,B ,Yes,10.38,5.32,15.7
PWA,358,1754_37a,926,Sugi_J-7,3.12,,,Wave,No,10.12,5.1,15.22
PWA,358,1754_37a,926,Sugi_J-7,2.62,,,Wave,No,10.12,5.1,15.22
PWA,358,1754_37a,926,Sugi_J-7,6.12,,,Wave,Yes,10.12,5.1,15.22
PWA,358,1754_37a,926,Sugi_J-7,4.00,,,Wave,Yes,10.12,5.1,15.22
PWA,358,1754_37a,926,Sugi_J-7,0.50,,,B ,No,10.12,5.1,15.22
PWA,358,1754_37a,926,Sugi_J-7,4.55,,,B ,No,10.12,5.1,15.22
PWA,358,1754_37a,926,Sugi_J-7,4.95,,,B ,No,10.12,5.1,15.22
PWA,358,1754_37a,926,Sugi_J-7,5.10,,,B ,Yes,10.12,5.1,15.22
PWA,358,1754_37a,926,Stolz_E-174,3.25,,,Wave,No,9.75,4.95,14.7
PWA,358,1754_37a,926,Stolz_E-174,3.12,,,Wave,No,9.75,4.95,14.7
PWA,358,1754_37a,926,Stolz_E-174,5.50,,,Wave,Yes,9.75,4.95,14.7
PWA,358,1754_37a,926,Stolz_E-174,4.25,,,Wave,Yes,9.75,4.95,14.7
PWA,358,1754_37a,926,Stolz_E-174,1.62,,,Wave,No,9.75,4.95,14.7
PWA,358,1754_37a,926,Stolz_E-174,4.95,,,B ,Yes,9.75,4.95,14.7
PWA,358,1754_37a,926,Stolz_E-174,4.50,,,B ,No,9.75,4.95,14.7
PWA,358,1754_37a,926,Neubauer_GRE-734,2.50,,,Wave,No,7.88,4.22,12.1
PWA,358,1754_37a,926,Neubauer_GRE-734,2.88,,,Wave,No,7.88,4.22,12.1
PWA,358,1754_37a,926,Neubauer_GRE-734,1.00,,,Wave,No,7.88,4.22,12.1
PWA,358,1754_37a,926,Neubauer_GRE-734,3.38,,,Wave,No,7.88,4.22,12.1
PWA,358,1754_37a,926,Neubauer_GRE-734,4.00,,,Wave,Yes,7.88,4.22,12.1
PWA,358,1754_37a,926,Neubauer_GRE-734,3.88,,,Wave,Yes,7.88,4.22,12.1
PWA,358,1754_37a,926,Neubauer_GRE-734,0.50,,,B ,No,7.88,4.22,12.1
PWA,358,1754_37a,926,Neubauer_GRE-734,4.22,,,B ,Yes,7.88,4.22,12.1
PWA,358,1754_37a,926,Neubauer_GRE-734,4.15,,,B ,No,7.88,4.22,12.1
PWA,358,1754_38a,926,Warchol_POL-111,5.00,,,Wave,Yes,8.38,5.43,13.81
PWA,358,1754_38a,926,Warchol_POL-111,3.12,,,Wave,No,8.38,5.43,13.81
PWA,358,1754_38a,926,Warchol_POL-111,3.38,,,Wave,Yes,8.38,5.43,13.81
PWA,358,1754_38a,926,Warchol_POL-111,2.12,,,Wave,No,8.38,5.43,13.81
PWA,358,1754_38a,926,Warchol_POL-111,2.00,,,Wave,No,8.38,5.43,13.81
PWA,358,1754_38a,926,Warchol_POL-111,2.50,,,F,No,8.38,5.43,13.81
PWA,358,1754_38a,926,Warchol_POL-111,5.43,,,B ,Yes,8.38,5.43,13.81
PWA,358,1754_38a,926,Bjørnaa_D-36,3.75,,,Wave,Yes,7.63,4.65,12.28
PWA,358,1754_38a,926,Bjørnaa_D-36,2.25,,,Wave,No,7.63,4.65,12.28
PWA,358,1754_38a,926,Bjørnaa_D-36,2.62,,,Wave,No,7.63,4.65,12.28
PWA,358,1754_38a,926,Bjørnaa_D-36,2.12,,,Wave,No,7.63,4.65,12.28
PWA,358,1754_38a,926,Bjørnaa_D-36,3.88,,,Wave,Yes,7.63,4.65,12.28
PWA,358,1754_38a,926,Bjørnaa_D-36,4.12,,,B ,No,7.63,4.65,12.28
PWA,358,1754_38a,926,Bjørnaa_D-36,4.65,,,B ,Yes,7.63,4.65,12.28
PWA,358,1754_38a,926,Pons_E-203,2.38,,,Wave,No,6.38,4.45,10.83
PWA,358,1754_38a,926,Pons_E-203,3.50,,,Wave,Yes,6.38,4.45,10.83
PWA,358,1754_38a,926,Pons_E-203,2.88,,,Wave,Yes,6.38,4.45,10.83
PWA,358,1754_38a,926,Pons_E-203,0.50,,,F,No,6.38,4.45,10.83
PWA,358,1754_38a,926,Pons_E-203,0.50,,,F,No,6.38,4.45,10.83
PWA,358,1754_38a,926,Pons_E-203,3.00,,,F,No,6.38,4.45,10.83
PWA,358,1754_38a,926,Pons_E-203,4.45,,,B ,Yes,6.38,4.45,10.83
PWA,358,1754_38a,926,Pons_E-203,0.50,,,B ,No,6.38,4.45,10.83
PWA,358,1754_38a,926,Kiefer Quintana_E-242,1.50,,,Wave,Yes,4.25,3.12,7.37
PWA,358,1754_38a,926,Kiefer Quintana_E-242,2.75,,,Wave,Yes,4.25,3.12,7.37
PWA,358,1754_38a,926,Kiefer Quintana_E-242,3.12,,,F,Yes,4.25,3.12,7.37
PWA,358,1754_39a,926,Gil Gherardi_E-959,3.38,,,Wave,Yes,7.26,7.18,14.44
PWA,358,1754_39a,926,Gil Gherardi_E-959,2.75,,,Wave,No,7.26,7.18,14.44
PWA,358,1754_39a,926,Gil Gherardi_E-959,3.88,,,Wave,Yes,7.26,7.18,14.44
PWA,358,1754_39a,926,Gil Gherardi_E-959,1.38,,,Wave,No,7.26,7.18,14.44
PWA,358,1754_39a,926,Gil Gherardi_E-959,2.25,,,Wave,No,7.26,7.18,14.44
PWA,358,1754_39a,926,Gil Gherardi_E-959,7.18,,,2xF,Yes,7.26,7.18,14.44
PWA,358,1754_39a,926,Gil Gherardi_E-959,6.88,,,2xF,No,7.26,7.18,14.44
PWA,358,1754_39a,926,Albert_NC-21,2.00,,,Wave,No,7.12,4.22,11.34
PWA,358,1754_39a,926,Albert_NC-21,2.50,,,Wave,Yes,7.12,4.22,11.34
PWA,358,1754_39a,926,Albert_NC-21,4.62,,,Wave,Yes,7.12,4.22,11.34
PWA,358,1754_39a,926,Albert_NC-21,2.50,,,Wave,No,7.12,4.22,11.34
PWA,358,1754_39a,926,Albert_NC-21,4.22,,,B ,Yes,7.12,4.22,11.34
PWA,358,1754_39a,926,Mauch_G-103,5.00,,,Wave,Yes,7.5,3.35,10.85
PWA,358,1754_39a,926,Mauch_G-103,2.50,,,Wave,Yes,7.5,3.35,10.85
PWA,358,1754_39a,926,Mauch_G-103,2.50,,,F,No,7.5,3.35,10.85
PWA,358,1754_39a,926,Mauch_G-103,3.35,,,F,Yes,7.5,3.35,10.85
PWA,358,1754_39a,926,Thule_DEN-134,2.50,,,Wave,Yes,5.38,2.78,8.16
PWA,358,1754_39a,926,Thule_DEN-134,2.88,,,Wave,Yes,5.38,2.78,8.16
PWA,358,1754_39a,926,Thule_DEN-134,0.50,,,B ,No,5.38,2.78,8.16
PWA,358,1754_39a,926,Thule_DEN-134,2.78,,,F,Yes,5.38,2.78,8.16
PWA,358,1754_40a,926,Albert_NC-21,6.88,,,Wave,Yes,12.13,4.03,16.16
PWA,358,1754_40a,926,Albert_NC-21,4.00,,,Wave,No,12.13,4.03,16.16
PWA,358,1754_40a,926,Albert_NC-21,1.50,,,Wave,No,12.13,4.03,16.16
PWA,358,1754_40a,926,Albert_NC-21,5.00,,,Wave,No,12.13,4.03,16.16
PWA,358,1754_40a,926,Albert_NC-21,5.25,,,Wave,Yes,12.13,4.03,16.16
PWA,358,1754_40a,926,Albert_NC-21,4.03,,,B ,Yes,12.13,4.03,16.16
PWA,358,1754_40a,926,Albert_NC-21,2.88,,,B ,No,12.13,4.03,16.16
PWA,358,1754_40a,926,Bjørnaa_D-36,2.75,,,Wave,No,7.37,5.5,12.87
PWA,358,1754_40a,926,Bjørnaa_D-36,2.38,,,Wave,No,7.37,5.5,12.87
PWA,358,1754_40a,926,Bjørnaa_D-36,3.75,,,Wave,Yes,7.37,5.5,12.87
PWA,358,1754_40a,926,Bjørnaa_D-36,3.25,,,Wave,No,7.37,5.5,12.87
PWA,358,1754_40a,926,Bjørnaa_D-36,3.62,,,Wave,Yes,7.37,5.5,12.87
PWA,358,1754_40a,926,Bjørnaa_D-36,4.78,,,B ,No,7.37,5.5,12.87
PWA,358,1754_40a,926,Bjørnaa_D-36,5.50,,,B ,Yes,7.37,5.5,12.87
PWA,358,1754_40a,926,Denel_FRA-41,3.00,,,Wave,No,7.0,5.12,12.12
PWA,358,1754_40a,926,Denel_FRA-41,3.88,,,Wave,Yes,7.0,5.12,12.12
PWA,358,1754_40a,926,Denel_FRA-41,3.12,,,Wave,Yes,7.0,5.12,12.12
PWA,358,1754_40a,926,Denel_FRA-41,3.00,,,Wave,No,7.0,5.12,12.12
PWA,358,1754_40a,926,Denel_FRA-41,2.12,,,Wave,No,7.0,5.12,12.12
PWA,358,1754_40a,926,Denel_FRA-41,5.12,,,B ,Yes,7.0,5.12,12.12
PWA,358,1754_40a,926,Kolberg_G-45,2.62,,,Wave,No,6.76,4.32,11.08
PWA,358,1754_40a,926,Kolberg_G-45,2.88,,,Wave,Yes,6.76,4.32,11.08
PWA,358,1754_40a,926,Kolberg_G-45,3.88,,,Wave,Yes,6.76,4.32,11.08
PWA,358,1754_40a,926,Kolberg_G-45,2.12,,,Wave,No,6.76,4.32,11.08
PWA,358,1754_40a,926,Kolberg_G-45,0.50,,,F,No,6.76,4.32,11.08
PWA,358,1754_40a,926,Kolberg_G-45,3.58,,,B ,No,6.76,4.32,11.08
PWA,358,1754_40a,926,Kolberg_G-45,4.32,,,B ,Yes,6.76,4.32,11.08
PWA,358,1754_41a,926,Gil Gherardi_E-959,2.75,,,Wave,No,10.0,7.05,17.05
PWA,358,1754_41a,926,Gil Gherardi_E-959,4.12,,,Wave,Yes,10.0,7.05,17.05
PWA,358,1754_41a,926,Gil Gherardi_E-959,2.88,,,Wave,No,10.0,7.05,17.05
PWA,358,1754_41a,926,Gil Gherardi_E-959,3.00,,,Wave,No,10.0,7.05,17.05
PWA,358,1754_41a,926,Gil Gherardi_E-959,5.88,,,Wave,Yes,10.0,7.05,17.05
PWA,358,1754_41a,926,Gil Gherardi_E-959,3.62,,,Wave,No,10.0,7.05,17.05
PWA,358,1754_41a,926,Gil Gherardi_E-959,7.05,,,2xF,Yes,10.0,7.05,17.05
PWA,358,1754_41a,926,Gil Gherardi_E-959,4.00,,,F,No,10.0,7.05,17.05
PWA,358,1754_41a,926,Sugi_J-7,6.00,,,Wave,Yes,10.38,5.0,15.38
PWA,358,1754_41a,926,Sugi_J-7,4.38,,,Wave,Yes,10.38,5.0,15.38
PWA,358,1754_41a,926,Sugi_J-7,2.00,,,Wave,No,10.38,5.0,15.38
PWA,358,1754_41a,926,Sugi_J-7,3.38,,,Wave,No,10.38,5.0,15.38
PWA,358,1754_41a,926,Sugi_J-7,4.93,,,B ,No,10.38,5.0,15.38
PWA,358,1754_41a,926,Sugi_J-7,5.00,,,B ,Yes,10.38,5.0,15.38
PWA,358,1754_41a,926,Warchol_POL-111,3.75,,,Wave,Yes,10.13,4.82,14.95
PWA,358,1754_41a,926,Warchol_POL-111,2.12,,,Wave,No,10.13,4.82,14.95
PWA,358,1754_41a,926,Warchol_POL-111,3.75,,,Wave,No,10.13,4.82,14.95
PWA,358,1754_41a,926,Warchol_POL-111,6.38,,,Wave,Yes,10.13,4.82,14.95
PWA,358,1754_41a,926,Warchol_POL-111,3.12,,,Wave,No,10.13,4.82,14.95
PWA,358,1754_41a,926,Warchol_POL-111,4.62,,,B ,No,10.13,4.82,14.95
PWA,358,1754_41a,926,Warchol_POL-111,4.82,,,B ,Yes,10.13,4.82,14.95
PWA,358,1754_41a,926,Friedl Morales_E-255,4.25,,,Wave,Yes,9.0,4.85,13.85
PWA,358,1754_41a,926,Friedl Morales_E-255,4.75,,,Wave,Yes,9.0,4.85,13.85
PWA,358,1754_41a,926,Friedl Morales_E-255,4.05,,,B ,No,9.0,4.85,13.85
PWA,358,1754_41a,926,Friedl Morales_E-255,4.85,,,B ,Yes,9.0,4.85,13.85
PWA,358,1754_41a,926,Friedl Morales_E-255,3.58,,,F,No,9.0,4.85,13.85
PWA,358,1754_42a,926,Campello_V-111,2.12,,,Wave,No,9.25,7.22,16.47
PWA,358,1754_42a,926,Campello_V-111,3.88,,,Wave,No,9.25,7.22,16.47
PWA,358,1754_42a,926,Campello_V-111,4.50,,,Wave,Yes,9.25,7.22,16.47
PWA,358,1754_42a,926,Campello_V-111,3.62,,,Wave,No,9.25,7.22,16.47
PWA,358,1754_42a,926,Campello_V-111,4.75,,,Wave,Yes,9.25,7.22,16.47
PWA,358,1754_42a,926,Campello_V-111,7.22,,,2xF,Yes,9.25,7.22,16.47
PWA,358,1754_42a,926,Sugi_J-7,2.50,,,Wave,No,7.38,5.12,12.5
PWA,358,1754_42a,926,Sugi_J-7,3.88,,,Wave,Yes,7.38,5.12,12.5
PWA,358,1754_42a,926,Sugi_J-7,3.12,,,Wave,No,7.38,5.12,12.5
PWA,358,1754_42a,926,Sugi_J-7,3.50,,,Wave,Yes,7.38,5.12,12.5
PWA,358,1754_42a,926,Sugi_J-7,5.12,,,B ,Yes,7.38,5.12,12.5
PWA,358,1754_42a,926,Sugi_J-7,0.50,,,B ,No,7.38,5.12,12.5
PWA,358,1754_42a,926,Albert_NC-21,2.12,,,Wave,No,6.87,4.38,11.25
PWA,358,1754_42a,926,Albert_NC-21,2.75,,,Wave,No,6.87,4.38,11.25
PWA,358,1754_42a,926,Albert_NC-21,1.12,,,Wave,No,6.87,4.38,11.25
PWA,358,1754_42a,926,Albert_NC-21,1.88,,,Wave,No,6.87,4.38,11.25
PWA,358,1754_42a,926,Albert_NC-21,3.75,,,Wave,Yes,6.87,4.38,11.25
PWA,358,1754_42a,926,Albert_NC-21,3.12,,,Wave,Yes,6.87,4.38,11.25
PWA,358,1754_42a,926,Albert_NC-21,4.38,,,B ,Yes,6.87,4.38,11.25
PWA,358,1754_42a,926,Ishii_J-27,2.62,,,Wave,Yes,5.87,4.68,10.55
PWA,358,1754_42a,926,Ishii_J-27,2.25,,,Wave,No,5.87,4.68,10.55
PWA,358,1754_42a,926,Ishii_J-27,2.62,,,Wave,No,5.87,4.68,10.55
PWA,358,1754_42a,926,Ishii_J-27,3.25,,,Wave,Yes,5.87,4.68,10.55
PWA,358,1754_42a,926,Ishii_J-27,4.68,,,B ,Yes,5.87,4.68,10.55
PWA,358,1754_42a,926,Ishii_J-27,2.50,,,F,No,5.87,4.68,10.55
PWA,358,1754_43a,926,Gil Gherardi_E-959,3.38,,,Wave,No,10.0,6.0,16.0
PWA,358,1754_43a,926,Gil Gherardi_E-959,4.38,,,Wave,Yes,10.0,6.0,16.0
PWA,358,1754_43a,926,Gil Gherardi_E-959,2.88,,,Wave,No,10.0,6.0,16.0
PWA,358,1754_43a,926,Gil Gherardi_E-959,3.75,,,Wave,No,10.0,6.0,16.0
PWA,358,1754_43a,926,Gil Gherardi_E-959,5.62,,,Wave,Yes,10.0,6.0,16.0
PWA,358,1754_43a,926,Gil Gherardi_E-959,6.00,,,B ,Yes,10.0,6.0,16.0
PWA,358,1754_43a,926,Gil Gherardi_E-959,0.50,,,2xF,No,10.0,6.0,16.0
PWA,358,1754_43a,926,Gil Gherardi_E-959,5.40,,,B ,No,10.0,6.0,16.0
PWA,358,1754_43a,926,Gil Gherardi_E-959,5.75,,,B ,No,10.0,6.0,16.0
PWA,358,1754_43a,926,Bjørnaa_D-36,2.75,,,Wave,No,8.63,4.72,13.35
PWA,358,1754_43a,926,Bjørnaa_D-36,4.25,,,Wave,Yes,8.63,4.72,13.35
PWA,358,1754_43a,926,Bjørnaa_D-36,4.12,,,Wave,No,8.63,4.72,13.35
PWA,358,1754_43a,926,Bjørnaa_D-36,2.75,,,Wave,No,8.63,4.72,13.35
PWA,358,1754_43a,926,Bjørnaa_D-36,3.62,,,Wave,No,8.63,4.72,13.35
PWA,358,1754_43a,926,Bjørnaa_D-36,4.38,,,Wave,Yes,8.63,4.72,13.35
PWA,358,1754_43a,926,Bjørnaa_D-36,4.72,,,B ,Yes,8.63,4.72,13.35
PWA,358,1754_43a,926,Bjørnaa_D-36,4.55,,,B ,No,8.63,4.72,13.35
PWA,358,1754_43a,926,Van der Eyken_B-35,4.12,,,Wave,Yes,8.62,4.68,13.3
PWA,358,1754_43a,926,Van der Eyken_B-35,4.50,,,Wave,Yes,8.62,4.68,13.3
PWA,358,1754_43a,926,Van der Eyken_B-35,2.88,,,B ,No,8.62,4.68,13.3
PWA,358,1754_43a,926,Van der Eyken_B-35,4.30,,,B ,No,8.62,4.68,13.3
PWA,358,1754_43a,926,Van der Eyken_B-35,4.68,,,B ,Yes,8.62,4.68,13.3
PWA,358,1754_43a,926,Chapuis_E-99,3.50,,,Wave,No,7.87,4.95,12.82
PWA,358,1754_43a,926,Chapuis_E-99,2.38,,,Wave,No,7.87,4.95,12.82
PWA,358,1754_43a,926,Chapuis_E-99,4.12,,,Wave,Yes,7.87,4.95,12.82
PWA,358,1754_43a,926,Chapuis_E-99,3.75,,,Wave,Yes,7.87,4.95,12.82
PWA,358,1754_43a,926,Chapuis_E-99,4.55,,,B ,No,7.87,4.95,12.82
PWA,358,1754_43a,926,Chapuis_E-99,4.95,,,B ,Yes,7.87,4.95,12.82
PWA,358,1754_44a,926,Campello_V-111,1.38,,,Wave,No,10.0,6.28,16.28
PWA,358,1754_44a,926,Campello_V-111,3.38,,,Wave,No,10.0,6.28,16.28
PWA,358,1754_44a,926,Campello_V-111,4.00,,,Wave,No,10.0,6.28,16.28
PWA,358,1754_44a,926,Campello_V-111,5.50,,,Wave,Yes,10.0,6.28,16.28
PWA,358,1754_44a,926,Campello_V-111,4.50,,,Wave,Yes,10.0,6.28,16.28
PWA,358,1754_44a,926,Campello_V-111,6.28,,,2xF,Yes,10.0,6.28,16.28
PWA,358,1754_44a,926,Campello_V-111,6.25,,,F,No,10.0,6.28,16.28
PWA,358,1754_44a,926,Gil Gherardi_E-959,3.62,,,Wave,No,8.13,5.4,13.53
PWA,358,1754_44a,926,Gil Gherardi_E-959,4.25,,,Wave,Yes,8.13,5.4,13.53
PWA,358,1754_44a,926,Gil Gherardi_E-959,2.62,,,Wave,No,8.13,5.4,13.53
PWA,358,1754_44a,926,Gil Gherardi_E-959,3.12,,,Wave,No,8.13,5.4,13.53
PWA,358,1754_44a,926,Gil Gherardi_E-959,3.88,,,Wave,Yes,8.13,5.4,13.53
PWA,358,1754_44a,926,Gil Gherardi_E-959,5.40,,,B ,Yes,8.13,5.4,13.53
PWA,358,1754_44a,926,Gil Gherardi_E-959,3.83,,,F,No,8.13,5.4,13.53
PWA,358,1754_44a,926,Sugi_J-7,1.62,,,Wave,No,8.24,4.62,12.86
PWA,358,1754_44a,926,Sugi_J-7,3.62,,,Wave,Yes,8.24,4.62,12.86
PWA,358,1754_44a,926,Sugi_J-7,4.62,,,Wave,Yes,8.24,4.62,12.86
PWA,358,1754_44a,926,Sugi_J-7,2.38,,,Wave,No,8.24,4.62,12.86
PWA,358,1754_44a,926,Sugi_J-7,3.25,,,Wave,No,8.24,4.62,12.86
PWA,358,1754_44a,926,Sugi_J-7,4.62,,,B ,Yes,8.24,4.62,12.86
PWA,358,1754_44a,926,Sugi_J-7,4.00,,,B ,No,8.24,4.62,12.86
PWA,358,1754_44a,926,Bjørnaa_D-36,3.12,,,Wave,No,8.0,4.85,12.85
PWA,358,1754_44a,926,Bjørnaa_D-36,4.00,,,Wave,Yes,8.0,4.85,12.85
PWA,358,1754_44a,926,Bjørnaa_D-36,3.12,,,Wave,No,8.0,4.85,12.85
PWA,358,1754_44a,926,Bjørnaa_D-36,4.00,,,Wave,Yes,8.0,4.85,12.85
PWA,358,1754_44a,926,Bjørnaa_D-36,2.95,,,F,No,8.0,4.85,12.85
PWA,358,1754_44a,926,Bjørnaa_D-36,4.85,,,B ,Yes,8.0,4.85,12.85
PWA,358,1754_45a,926,Gil Gherardi_E-959,3.00,,,Wave,No,11.62,7.22,18.84
PWA,358,1754_45a,926,Gil Gherardi_E-959,2.88,,,Wave,No,11.62,7.22,18.84
PWA,358,1754_45a,926,Gil Gherardi_E-959,4.50,,,Wave,Yes,11.62,7.22,18.84
PWA,358,1754_45a,926,Gil Gherardi_E-959,7.12,,,Wave,Yes,11.62,7.22,18.84
PWA,358,1754_45a,926,Gil Gherardi_E-959,1.75,,,Wave,No,11.62,7.22,18.84
PWA,358,1754_45a,926,Gil Gherardi_E-959,7.22,,,2xF,Yes,11.62,7.22,18.84
PWA,358,1754_45a,926,Campello_V-111,3.00,,,Wave,No,9.0,7.85,16.85
PWA,358,1754_45a,926,Campello_V-111,4.75,,,Wave,Yes,9.0,7.85,16.85
PWA,358,1754_45a,926,Campello_V-111,4.25,,,Wave,Yes,9.0,7.85,16.85
PWA,358,1754_45a,926,Campello_V-111,3.75,,,Wave,No,9.0,7.85,16.85
PWA,358,1754_45a,926,Campello_V-111,2.12,,,Wave,No,9.0,7.85,16.85
PWA,358,1754_45a,926,Campello_V-111,5.90,,,F,No,9.0,7.85,16.85
PWA,358,1754_45a,926,Campello_V-111,7.85,,,2xF,Yes,9.0,7.85,16.85
PWA,358,1754_46a,926,Gil Gherardi_E-959,3.38,,,Wave,No,8.24,5.88,14.12
PWA,358,1754_46a,926,Gil Gherardi_E-959,4.12,,,Wave,Yes,8.24,5.88,14.12
PWA,358,1754_46a,926,Gil Gherardi_E-959,2.12,,,Wave,No,8.24,5.88,14.12
PWA,358,1754_46a,926,Gil Gherardi_E-959,1.12,,,Wave,No,8.24,5.88,14.12
PWA,358,1754_46a,926,Gil Gherardi_E-959,4.12,,,Wave,Yes,8.24,5.88,14.12
PWA,358,1754_46a,926,Gil Gherardi_E-959,5.88,,,B ,Yes,8.24,5.88,14.12
PWA,358,1754_46a,926,Dunkerbeck Morales_E-11,4.50,,,Wave,Yes,7.0,4.88,11.88
PWA,358,1754_46a,926,Dunkerbeck Morales_E-11,2.50,,,Wave,Yes,7.0,4.88,11.88
PWA,358,1754_46a,926,Dunkerbeck Morales_E-11,2.50,,,Wave,No,7.0,4.88,11.88
PWA,358,1754_46a,926,Dunkerbeck Morales_E-11,4.88,,,B ,Yes,7.0,4.88,11.88
PWA,358,1754_46a,926,Dunkerbeck Morales_E-11,3.12,,,F,No,7.0,4.88,11.88
PWA,358,1754_47a,926,Fernandez_E-42,6.75,,,Wave,Yes,12.87,4.88,17.75
PWA,358,1754_47a,926,Fernandez_E-42,4.50,,,Wave,No,12.87,4.88,17.75
PWA,358,1754_47a,926,Fernandez_E-42,3.00,,,Wave,No,12.87,4.88,17.75
PWA,358,1754_47a,926,Fernandez_E-42,2.75,,,Wave,No,12.87,4.88,17.75
