,source,event_id,eventDivisionId,sex,round_name,round_order,heat_id,heat_order,total_winners_progressing,winners_progressing_to_round_order,total_losers_progressing,losers_progressing_to_round_order,Total_Round_Heats,Max_Heats,actual_heat_order,y_pos
944,PWA,256,298,Women,Round 4,3,872_28a,28 a,1.0,,,,4,8,1,3.0
945,PWA,256,298,Women,Round 4,3,872_28b,28 b,1.0,,,,4,8,2,4.0
946,PWA,256,298,Women,Round 4,3,872_29a,29 a,1.0,,,,4,8,3,5.0
947,PWA,256,298,Women,Round 4,3,872_29b,29 b,1.0,,,,4,8,4,6.0
948,PWA,256,298,Women,Round 5,4,872_30a,30 a,1.0,,,,2,8,1,4.0
949,PWA,256,298,Women,Round 5,4,872_30b,30 b,1.0,,,,2,8,2,5.0
950,PWA,256,298,Women,Round 6,5,872_31a,31,1.0,,,,6,8,1,2.0
951,PWA,256,298,Women,Round 6,5,872_32a,32,1.0,,,,6,8,2,3.0
952,PWA,256,298,Women,Round 6,5,872_33a,33,1.0,,,,6,8,3,4.0
953,PWA,256,298,Women,Round 6,5,872_34a,34,1.0,,,,6,8,4,5.0
954,PWA,256,298,Women,Round 6,5,872_35a,35,1.0,,,,6,8,5,6.0
955,PWA,256,298,Women,Round 6,5,872_36a,36,1.0,,,,6,8,6,7.0
956,PWA,256,299,Men,Round 1,0,873_18a,18 a,1.0,,,,8,8,1,1.0
957,PWA,256,299,Men,Round 1,0,873_18b,18 b,1.0,,,,8,8,2,2.0
958,PWA,256,299,Men,Round 1,0,873_19a,19 a,1.0,,,,8,8,3,3.0
959,PWA,256,299,Men,Round 1,0,873_19b,19 b,1.0,,,,8,8,4,4.0
960,PWA,256,299,Men,Round 1,0,873_20a,20 a,1.0,,,,8,8,5,5.0
961,PWA,256,299,Men,Round 1,0,873_20b,20 b,1.0,,,,8,8,6,6.0
962,PWA,256,299,Men,Round 1,0,873_21a,21 a,1.0,,,,8,8,7,7.0
963,PWA,256,299,Men,Round 1,0,873_21b,21 b,1.0,,,,8,8,8,8.0
964,PWA,256,299,Men,Round 2,1,873_22a,22 a,1.0,,,,8,8,1,1.0
965,PWA,256,299,Men,Round 2,1,873_22b,22 b,1.0,,,,8,8,2,2.0
966,PWA,256,299,Men,Round 2,1,873_23a,23 a,1.0,,,,8,8,3,3.0
967,PWA,256,299,Men,Round 2,1,873_23b,23 b,1.0,,,,8,8,4,4.0
968,PWA,256,299,Men,Round 2,1,873_24a,24 a,1.0,,,,8,8,5,5.0
969,PWA,256,299,Men,Round 2,1,873_24b,24 b,1.0,,,,8,8,6,6.0
970,PWA,256,299,Men,Round 2,1,873_25a,25 a,1.0,,,,8,8,7,7.0
971,PWA,256,299,Men,Round 2,1,873_25b,25 b,1.0,,,,8,8,8,8.0
972,PWA,256,299,Men,Round 3,2,873_26a,26 a,1.0,,,,4,8,1,3.0
973,PWA,256,299,Men,Round 3,2,873_26b,26 b,1.0,,,,4,8,2,4.0
974,PWA,256,299,Men,Round 3,2,873_27a,27 a,1.0,,,,4,8,3,5.0
975,PWA,256,299,Men,Round 3,2,873_27b,27 b,1.0,,,,4,8,4,6.0
976,PWA,256,299,Men,Round 4,3,873_28a,28 a,1.0,,,,4,8,1,3.0
977,PWA,256,299,Men,Round 4,3,873_28b,28 b,1.0,,,,4,8,2,4.0
978,PWA,256,299,Men,Round 4,3,873_29a,29 a,1.0,,,,4,8,3,5.0
979,PWA,256,299,Men,Round 4,3,873_29b,29 b,1.0,,,,4,8,4,6.0
980,PWA,256,299,Men,Round 5,4,873_30a,30 a,1.0,,,,2,8,1,4.0
981,PWA,256,299,Men,Round 5,4,873_30b,30 b,1.0,,,,2,8,2,5.0
982,PWA,256,299,Men,Round 6,5,873_31a,31,1.0,,,,6,8,1,2.0
983,PWA,256,299,Men,Round 6,5,873_32a,32,1.0,,,,6,8,2,3.0
984,PWA,256,299,Men,Round 6,5,873_33a,33,1.0,,,,6,8,3,4.0
985,PWA,256,299,Men,Round 6,5,873_34a,34,1.0,,,,6,8,4,5.0
986,PWA,256,299,Men,Round 6,5,873_35a,35,1.0,,,,6,8,5,6.0
987,PWA,256,299,Men,Round 6,5,873_36a,36,1.0,,,,6,8,6,7.0
988,PWA,257,308,Women,Round 1,0,883_1a,1 a,1.0,,,,16,16,1,1.0
989,PWA,257,308,Women,Round 1,0,883_1b,1 b,1.0,,,,16,16,2,2.0
990,PWA,257,308,Women,Round 2,1,883_10a,10 a,1.0,,,,8,16,1,5.0
991,PWA,257,308,Women,Round 2,1,883_10b,10 b,1.0,,,,8,16,2,6.0
992,PWA,257,308,Women,Round 2,1,883_11a,11 a,1.0,,,,8,16,3,7.0
993,PWA,257,308,Women,Round 2,1,883_11b,11 b,1.0,,,,8,16,4,8.0
994,PWA,257,308,Women,Round 2,1,883_12a,12 a,1.0,,,,8,16,5,9.0
995,PWA,257,308,Women,Round 2,1,883_12b,12 b,1.0,,,,8,16,6,10.0
996,PWA,257,308,Women,Round 3,2,883_13a,13 a,1.0,,,,4,16,1,7.0
997,PWA,257,308,Women,Round 3,2,883_13b,13 b,1.0,,,,4,16,2,8.0
998,PWA,257,308,Women,Round 3,2,883_14a,14 a,1.0,,,,4,16,3,9.0
999,PWA,257,308,Women,Round 3,2,883_14b,14 b,1.0,,,,4,16,4,10.0
1000,PWA,257,308,Women,Round 4,3,883_15a,15 a,1.0,,,,2,16,1,8.0
1001,PWA,257,308,Women,Round 4,3,883_15b,15 b,1.0,,,,2,16,2,9.0
1002,PWA,257,308,Women,Round 5,4,883_16a,16,1.0,,,,2,16,1,8.0
1003,PWA,257,308,Women,Round 5,4,883_17a,17,1.0,,,,2,16,2,9.0
1004,PWA,257,308,Women,Round 1,0,883_2a,2 a,1.0,,,,16,16,3,3.0
1005,PWA,257,308,Women,Round 1,0,883_2b,2 b,1.0,,,,16,16,4,4.0
1006,PWA,257,308,Women,Round 1,0,883_3a,3 a,1.0,,,,16,16,5,5.0
1007,PWA,257,308,Women,Round 1,0,883_3b,3 b,1.0,,,,16,16,6,6.0
1008,PWA,257,308,Women,Round 1,0,883_4a,4 a,1.0,,,,16,16,7,7.0
1009,PWA,257,308,Women,Round 1,0,883_4b,4 b,1.0,,,,16,16,8,8.0
1010,PWA,257,308,Women,Round 1,0,883_5a,5 a,1.0,,,,16,16,9,9.0
1011,PWA,257,308,Women,Round 1,0,883_5b,5 b,1.0,,,,16,16,10,10.0
1012,PWA,257,308,Women,Round 1,0,883_6a,6 a,1.0,,,,16,16,11,11.0
1013,PWA,257,308,Women,Round 1,0,883_6b,6 b,1.0,,,,16,16,12,12.0
1014,PWA,257,308,Women,Round 1,0,883_7a,7 a,1.0,,,,16,16,13,13.0
1015,PWA,257,308,Women,Round 1,0,883_7b,7 b,1.0,,,,16,16,14,14.0
1016,PWA,257,308,Women,Round 1,0,883_8a,8 a,1.0,,,,16,16,15,15.0
1017,PWA,257,308,Women,Round 1,0,883_8b,8 b,1.0,,,,16,16,16,16.0
1018,PWA,257,308,Women,Round 2,1,883_9a,9 a,1.0,,,,8,16,7,11.0
1019,PWA,257,308,Women,Round 2,1,883_9b,9 b,1.0,,,,8,16,8,12.0
1020,PWA,257,309,Men,Round 1,0,886_1a,1,2.0,,,,8,8,1,1.0
1021,PWA,257,309,Men,Round 2,1,886_10a,10,2.0,,,,4,8,1,3.0
1022,PWA,257,309,Men,Round 2,1,886_11a,11,2.0,,,,4,8,2,4.0
1023,PWA,257,309,Men,Round 2,1,886_12a,12,2.0,,,,4,8,3,5.0
1024,PWA,257,309,Men,Round 3,2,886_13a,13,2.0,,,,2,8,1,4.0
1025,PWA,257,309,Men,Round 3,2,886_14a,14,2.0,,,,2,8,2,5.0
1026,PWA,257,309,Men,Round 4,3,886_15a,15,2.0,,,,1,8,1,4.5
1027,PWA,257,309,Men,Round 1,0,886_2a,2,2.0,,,,8,8,2,2.0
1028,PWA,257,309,Men,Round 1,0,886_3a,3,2.0,,,,8,8,3,3.0
1029,PWA,257,309,Men,Round 1,0,886_4a,4,2.0,,,,8,8,4,4.0
1030,PWA,257,309,Men,Round 1,0,886_5a,5,2.0,,,,8,8,5,5.0
1031,PWA,257,309,Men,Round 1,0,886_6a,6,2.0,,,,8,8,6,6.0
1032,PWA,257,309,Men,Round 1,0,886_7a,7,2.0,,,,8,8,7,7.0
1033,PWA,257,309,Men,Round 1,0,886_8a,8,2.0,,,,8,8,8,8.0
1034,PWA,257,309,Men,Round 2,1,886_9a,9,2.0,,,,4,8,4,6.0
1035,PWA,258,312,Men,Round 1,0,891_1a,1,2.0,,,,8,8,1,1.0
1036,PWA,258,312,Men,Round 2,1,891_10a,10,2.0,,,,8,8,1,1.0
1037,PWA,258,312,Men,Round 2,1,891_11a,11,2.0,,,,8,8,2,2.0
1038,PWA,258,312,Men,Round 2,1,891_12a,12,2.0,,,,8,8,3,3.0
1039,PWA,258,312,Men,Round 2,1,891_13a,13,2.0,,,,8,8,4,4.0
1040,PWA,258,312,Men,Round 2,1,891_14a,14,2.0,,,,8,8,5,5.0
1041,PWA,258,312,Men,Round 2,1,891_15a,15,2.0,,,,8,8,6,6.0
1042,PWA,258,312,Men,Round 2,1,891_16a,16,2.0,,,,8,8,7,7.0
1043,PWA,258,312,Men,Round 3,2,891_17a,17,2.0,,,,4,8,1,3.0
1044,PWA,258,312,Men,Round 3,2,891_18a,18,2.0,,,,4,8,2,4.0
1045,PWA,258,312,Men,Round 3,2,891_19a,19,2.0,,,,4,8,3,5.0
1046,PWA,258,312,Men,Round 1,0,891_2a,2,2.0,,,,8,8,2,2.0
1047,PWA,258,312,Men,Round 3,2,891_20a,20,2.0,,,,4,8,4,6.0
1048,PWA,258,312,Men,Round 4,3,891_21a,21,2.0,,,,2,8,1,4.0
1049,PWA,258,312,Men,Round 4,3,891_22a,22,2.0,,,,2,8,2,5.0
1050,PWA,258,312,Men,Round 5,4,891_23a,23,2.0,,,,1,8,1,4.5
1051,PWA,258,312,Men,Round 1,0,891_3a,3,2.0,,,,8,8,3,3.0
1052,PWA,258,312,Men,Round 1,0,891_4a,4,2.0,,,,8,8,4,4.0
1053,PWA,258,312,Men,Round 1,0,891_5a,5,2.0,,,,8,8,5,5.0
1054,PWA,258,312,Men,Round 1,0,891_6a,6,2.0,,,,8,8,6,6.0
1055,PWA,258,312,Men,Round 1,0,891_7a,7,2.0,,,,8,8,7,7.0
1056,PWA,258,312,Men,Round 1,0,891_8a,8,2.0,,,,8,8,8,8.0
1057,PWA,258,312,Men,Round 2,1,891_9a,9,2.0,,,,8,8,8,8.0
1058,PWA,258,313,Women,Round 1,0,894_1a,1,2.0,,,,8,8,1,1.0
1059,PWA,258,313,Women,Round 2,1,894_10a,10,2.0,,,,8,8,1,1.0
1060,PWA,258,313,Women,Round 2,1,894_11a,11,2.0,,,,8,8,2,2.0
1061,PWA,258,313,Women,Round 2,1,894_12a,12,2.0,,,,8,8,3,3.0
1062,PWA,258,313,Women,Round 2,1,894_13a,13,2.0,,,,8,8,4,4.0
1063,PWA,258,313,Women,Round 2,1,894_14a,14,2.0,,,,8,8,5,5.0
1064,PWA,258,313,Women,Round 2,1,894_15a,15,2.0,,,,8,8,6,6.0
1065,PWA,258,313,Women,Round 2,1,894_16a,16,2.0,,,,8,8,7,7.0
1066,PWA,258,313,Women,Round 3,2,894_17a,17,2.0,,,,4,8,1,3.0
1067,PWA,258,313,Women,Round 3,2,894_18a,18,2.0,,,,4,8,2,4.0
1068,PWA,258,313,Women,Round 3,2,894_19a,19,2.0,,,,4,8,3,5.0
1069,PWA,258,313,Women,Round 1,0,894_2a,2,2.0,,,,8,8,2,2.0
1070,PWA,258,313,Women,Round 3,2,894_20a,20,2.0,,,,4,8,4,6.0
1071,PWA,258,313,Women,Round 4,3,894_21a,21,2.0,,,,2,8,1,4.0
1072,PWA,258,313,Women,Round 4,3,894_22a,22,2.0,,,,2,8,2,5.0
1073,PWA,258,313,Women,Round 5,4,894_23a,23,2.0,,,,1,8,1,4.5
1074,PWA,258,313,Women,Round 1,0,894_3a,3,2.0,,,,8,8,3,3.0
1075,PWA,258,313,Women,Round 1,0,894_4a,4,2.0,,,,8,8,4,4.0
1076,PWA,258,313,Women,Round 1,0,894_5a,5,2.0,,,,8,8,5,5.0
1077,PWA,258,313,Women,Round 1,0,894_6a,6,2.0,,,,8,8,6,6.0
1078,PWA,258,313,Women,Round 1,0,894_7a,7,2.0,,,,8,8,7,7.0
1079,PWA,258,313,Women,Round 1,0,894_8a,8,2.0,,,,8,8,8,8.0
1080,PWA,258,313,Women,Round 2,1,894_9a,9,2.0,,,,8,8,8,8.0
1081,PWA,258,314,Men,Round 1,0,891_24a,24,2.0,,,,8,8,1,1.0
1082,PWA,258,314,Men,Round 1,0,891_25a,25,2.0,,,,8,8,2,2.0
1083,PWA,258,314,Men,Round 1,0,891_26a,26,2.0,,,,8,8,3,3.0
1084,PWA,258,314,Men,Round 1,0,891_27a,27,2.0,,,,8,8,4,4.0
1085,PWA,258,314,Men,Round 1,0,891_28a,28,2.0,,,,8,8,5,5.0
1086,PWA,258,314,Men,Round 1,0,891_29a,29,2.0,,,,8,8,6,6.0
1087,PWA,258,314,Men,Round 1,0,891_30a,30,2.0,,,,8,8,7,7.0
1088,PWA,258,314,Men,Round 1,0,891_31a,31,2.0,,,,8,8,8,8.0
1089,PWA,258,314,Men,Round 2,1,891_32a,32,2.0,,,,4,8,1,3.0
1090,PWA,258,314,Men,Round 2,1,891_33a,33,2.0,,,,4,8,2,4.0
1091,PWA,258,314,Men,Round 2,1,891_34a,34,2.0,,,,4,8,3,5.0
1092,PWA,258,314,Men,Round 2,1,891_35a,35,2.0,,,,4,8,4,6.0
1093,PWA,258,314,Men,Round 3,2,891_36a,36,2.0,,,,4,8,1,3.0
1094,PWA,258,314,Men,Round 3,2,891_37a,37,2.0,,,,4,8,2,4.0
1095,PWA,258,314,Men,Round 3,2,891_38a,38,2.0,,,,4,8,3,5.0
1096,PWA,258,314,Men,Round 3,2,891_39a,39,2.0,,,,4,8,4,6.0
1097,PWA,258,314,Men,Round 4,3,891_40a,40,2.0,,,,2,8,1,4.0
1098,PWA,258,314,Men,Round 4,3,891_41a,41,2.0,,,,2,8,2,5.0
1099,PWA,258,314,Men,Round 5,4,891_42a,42,2.0,,,,2,8,1,4.0
1100,PWA,258,314,Men,Round 5,4,891_43a,43,2.0,,,,2,8,2,5.0
1101,PWA,258,314,Men,Round 6,5,891_44a,44,2.0,,,,1,8,1,4.5
1102,PWA,258,314,Men,Round 7,6,891_45a,45,2.0,,,,6,8,1,2.0
1103,PWA,258,314,Men,Round 7,6,891_46a,46,2.0,,,,6,8,2,3.0
1104,PWA,258,314,Men,Round 7,6,891_47a,47,2.0,,,,6,8,3,4.0
1105,PWA,258,314,Men,Round 7,6,891_48a,48,2.0,,,,6,8,4,5.0
1106,PWA,258,314,Men,Round 7,6,891_49a,49,2.0,,,,6,8,5,6.0
1107,PWA,258,314,Men,Round 7,6,891_50a,50,2.0,,,,6,8,6,7.0
1108,PWA,258,315,Women,Round 1,0,894_24a,24,2.0,,,,8,8,1,1.0
1109,PWA,258,315,Women,Round 1,0,894_25a,25,2.0,,,,8,8,2,2.0
1110,PWA,258,315,Women,Round 1,0,894_26a,26,2.0,,,,8,8,3,3.0
1111,PWA,258,315,Women,Round 1,0,894_27a,27,2.0,,,,8,8,4,4.0
1112,PWA,258,315,Women,Round 1,0,894_28a,28,2.0,,,,8,8,5,5.0
1113,PWA,258,315,Women,Round 1,0,894_29a,29,2.0,,,,8,8,6,6.0
1114,PWA,258,315,Women,Round 1,0,894_30a,30,2.0,,,,8,8,7,7.0
1115,PWA,258,315,Women,Round 1,0,894_31a,31,2.0,,,,8,8,8,8.0
1116,PWA,258,315,Women,Round 2,1,894_32a,32,2.0,,,,4,8,1,3.0
1117,PWA,258,315,Women,Round 2,1,894_33a,33,2.0,,,,4,8,2,4.0
1118,PWA,258,315,Women,Round 2,1,894_34a,34,2.0,,,,4,8,3,5.0
1119,PWA,258,315,Women,Round 2,1,894_35a,35,2.0,,,,4,8,4,6.0
1120,PWA,258,315,Women,Round 3,2,894_36a,36,2.0,,,,4,8,1,3.0
1121,PWA,258,315,Women,Round 3,2,894_37a,37,2.0,,,,4,8,2,4.0
1122,PWA,258,315,Women,Round 3,2,894_38a,38,2.0,,,,4,8,3,5.0
1123,PWA,258,315,Women,Round 3,2,894_39a,39,2.0,,,,4,8,4,6.0
1124,PWA,258,315,Women,Round 4,3,894_40a,40,2.0,,,,2,8,1,4.0
1125,PWA,258,315,Women,Round 4,3,894_41a,41,2.0,,,,2,8,2,5.0
1126,PWA,258,315,Women,Round 5,4,894_42a,42,2.0,,,,2,8,1,4.0
1127,PWA,258,315,Women,Round 5,4,894_43a,43,2.0,,,,2,8,2,5.0
1128,PWA,258,315,Women,Round 6,5,894_44a,44,2.0,,,,1,8,1,4.5
1129,PWA,258,315,Women,Round 7,6,894_45a,45,2.0,,,,6,8,1,2.0
1130,PWA,258,315,Women,Round 7,6,894_46a,46,2.0,,,,6,8,2,3.0
1131,PWA,258,315,Women,Round 7,6,894_47a,47,2.0,,,,6,8,3,4.0
1132,PWA,258,315,Women,Round 7,6,894_48a,48,2.0,,,,6,8,4,5.0
1133,PWA,258,315,Women,Round 7,6,894_49a,49,2.0,,,,6,8,5,6.0
1134,PWA,258,315,Women,Round 7,6,894_50a,50,2.0,,,,6,8,6,7.0
1135,PWA,264,337,Men,Round 1,0,933_1a,1 a,1.0,,,,16,16,1,1.0
1136,PWA,264,337,Men,Round 1,0,933_1b,1 b,1.0,,,,16,16,2,2.0
1137,PWA,264,337,Men,Round 2,1,933_10a,10 a,1.0,,,,16,16,1,1.0
1138,PWA,264,337,Men,Round 2,1,933_10b,10 b,1.0,,,,16,16,2,2.0
1139,PWA,264,337,Men,Round 2,1,933_11a,11 a,1.0,,,,16,16,3,3.0
1140,PWA,264,337,Men,Round 2,1,933_11b,11 b,1.0,,,,16,16,4,4.0
1141,PWA,264,337,Men,Round 2,1,933_12a,12 a,1.0,,,,16,16,5,5.0
1142,PWA,264,337,Men,Round 2,1,933_12b,12 b,1.0,,,,16,16,6,6.0
1143,PWA,264,337,Men,Round 2,1,933_13a,13 a,1.0,,,,16,16,7,7.0
1144,PWA,264,337,Men,Round 2,1,933_13b,13 b,1.0,,,,16,16,8,8.0
1145,PWA,264,337,Men,Round 2,1,933_14a,14 a,1.0,,,,16,16,9,9.0
1146,PWA,264,337,Men,Round 2,1,933_14b,14 b,1.0,,,,16,16,10,10.0
1147,PWA,264,337,Men,Round 2,1,933_15a,15 a,1.0,,,,16,16,11,11.0
1148,PWA,264,337,Men,Round 2,1,933_15b,15 b,1.0,,,,16,16,12,12.0
1149,PWA,264,337,Men,Round 2,1,933_16a,16 a,1.0,,,,16,16,13,13.0
1150,PWA,264,337,Men,Round 2,1,933_16b,16 b,1.0,,,,16,16,14,14.0
1151,PWA,264,337,Men,Round 3,2,933_17a,17 a,1.0,,,,8,16,1,5.0
1152,PWA,264,337,Men,Round 3,2,933_17b,17 b,1.0,,,,8,16,2,6.0
1153,PWA,264,337,Men,Round 3,2,933_18a,18 a,1.0,,,,8,16,3,7.0
1154,PWA,264,337,Men,Round 3,2,933_18b,18 b,1.0,,,,8,16,4,8.0
1155,PWA,264,337,Men,Round 3,2,933_19a,19 a,1.0,,,,8,16,5,9.0
1156,PWA,264,337,Men,Round 3,2,933_19b,19 b,1.0,,,,8,16,6,10.0
1157,PWA,264,337,Men,Round 1,0,933_2a,2 a,1.0,,,,16,16,3,3.0
1158,PWA,264,337,Men,Round 1,0,933_2b,2 b,1.0,,,,16,16,4,4.0
1159,PWA,264,337,Men,Round 3,2,933_20a,20 a,1.0,,,,8,16,7,11.0
1160,PWA,264,337,Men,Round 3,2,933_20b,20 b,1.0,,,,8,16,8,12.0
1161,PWA,264,337,Men,Round 4,3,933_21a,21 a,1.0,,,,4,16,1,7.0
1162,PWA,264,337,Men,Round 4,3,933_21b,21 b,1.0,,,,4,16,2,8.0
1163,PWA,264,337,Men,Round 4,3,933_22a,22 a,1.0,,,,4,16,3,9.0
1164,PWA,264,337,Men,Round 4,3,933_22b,22 b,1.0,,,,4,16,4,10.0
1165,PWA,264,337,Men,Round 5,4,933_23a,23 a,1.0,,,,2,16,1,8.0
1166,PWA,264,337,Men,Round 5,4,933_23b,23 b,1.0,,,,2,16,2,9.0
1167,PWA,264,337,Men,Round 6,5,933_24a,24,1.0,,,,2,16,1,8.0
1168,PWA,264,337,Men,Round 6,5,933_25a,25,1.0,,,,2,16,2,9.0
1169,PWA,264,337,Men,Round 1,0,933_3a,3 a,1.0,,,,16,16,5,5.0
1170,PWA,264,337,Men,Round 1,0,933_3b,3 b,1.0,,,,16,16,6,6.0
1171,PWA,264,337,Men,Round 1,0,933_4a,4 a,1.0,,,,16,16,7,7.0
1172,PWA,264,337,Men,Round 1,0,933_4b,4 b,1.0,,,,16,16,8,8.0
1173,PWA,264,337,Men,Round 1,0,933_5a,5 a,1.0,,,,16,16,9,9.0
1174,PWA,264,337,Men,Round 1,0,933_5b,5 b,1.0,,,,16,16,10,10.0
1175,PWA,264,337,Men,Round 1,0,933_6a,6 a,1.0,,,,16,16,11,11.0
1176,PWA,264,337,Men,Round 1,0,933_6b,6 b,1.0,,,,16,16,12,12.0
1177,PWA,264,337,Men,Round 1,0,933_7a,7 a,1.0,,,,16,16,13,13.0
1178,PWA,264,337,Men,Round 1,0,933_7b,7 b,1.0,,,,16,16,14,14.0
1179,PWA,264,337,Men,Round 1,0,933_8a,8 a,1.0,,,,16,16,15,15.0
1180,PWA,264,337,Men,Round 1,0,933_8b,8 b,1.0,,,,16,16,16,16.0
1181,PWA,264,337,Men,Round 2,1,933_9a,9 a,1.0,,,,16,16,15,15.0
1182,PWA,264,337,Men,Round 2,1,933_9b,9 b,1.0,,,,16,16,16,16.0
1183,PWA,264,338,Women,Round 1,0,934_1a,1 a,1.0,,,,16,16,1,1.0
1184,PWA,264,338,Women,Round 1,0,934_1b,1 b,1.0,,,,16,16,2,2.0
1185,PWA,264,338,Women,Round 2,1,934_10a,10 a,1.0,,,,8,16,1,5.0
1186,PWA,264,338,Women,Round 2,1,934_10b,10 b,1.0,,,,8,16,2,6.0
1187,PWA,264,338,Women,Round 2,1,934_11a,11 a,1.0,,,,8,16,3,7.0
1188,PWA,264,338,Women,Round 2,1,934_11b,11 b,1.0,,,,8,16,4,8.0
1189,PWA,264,338,Women,Round 2,1,934_12a,12 a,1.0,,,,8,16,5,9.0
1190,PWA,264,338,Women,Round 2,1,934_12b,12 b,1.0,,,,8,16,6,10.0
1191,PWA,264,338,Women,Round 3,2,934_13a,13 a,1.0,,,,4,16,1,7.0
1192,PWA,264,338,Women,Round 3,2,934_13b,13 b,1.0,,,,4,16,2,8.0
1193,PWA,264,338,Women,Round 3,2,934_14a,14 a,1.0,,,,4,16,3,9.0
1194,PWA,264,338,Women,Round 3,2,934_14b,14 b,1.0,,,,4,16,4,10.0
1195,PWA,264,338,Women,Round 4,3,934_15a,15 a,1.0,,,,2,16,1,8.0
1196,PWA,264,338,Women,Round 4,3,934_15b,15 b,1.0,,,,2,16,2,9.0
1197,PWA,264,338,Women,Round 5,4,934_16a,16,1.0,,,,2,16,1,8.0
1198,PWA,264,338,Women,Round 5,4,934_17a,17,1.0,,,,2,16,2,9.0
1199,PWA,264,338,Women,Round 1,0,934_2a,2 a,1.0,,,,16,16,3,3.0
1200,PWA,264,338,Women,Round 1,0,934_2b,2 b,1.0,,,,16,16,4,4.0
1201,PWA,264,338,Women,Round 1,0,934_3a,3 a,1.0,,,,16,16,5,5.0
1202,PWA,264,338,Women,Round 1,0,934_3b,3 b,1.0,,,,16,16,6,6.0
1203,PWA,264,338,Women,Round 1,0,934_4a,4 a,1.0,,,,16,16,7,7.0
1204,PWA,264,338,Women,Round 1,0,934_4b,4 b,1.0,,,,16,16,8,8.0
1205,PWA,264,338,Women,Round 1,0,934_5a,5 a,1.0,,,,16,16,9,9.0
1206,PWA,264,338,Women,Round 1,0,934_5b,5 b,1.0,,,,16,16,10,10.0
1207,PWA,264,338,Women,Round 1,0,934_6a,6 a,1.0,,,,16,16,11,11.0
1208,PWA,264,338,Women,Round 1,0,934_6b,6 b,1.0,,,,16,16,12,12.0
1209,PWA,264,338,Women,Round 1,0,934_7a,7 a,1.0,,,,16,16,13,13.0
1210,PWA,264,338,Women,Round 1,0,934_7b,7 b,1.0,,,,16,16,14,14.0
1211,PWA,264,338,Women,Round 1,0,934_8a,8 a,1.0,,,,16,16,15,15.0
1212,PWA,264,338,Women,Round 1,0,934_8b,8 b,1.0,,,,16,16,16,16.0
1213,PWA,264,338,Women,Round 2,1,934_9a,9 a,1.0,,,,8,16,7,11.0
1214,PWA,264,338,Women,Round 2,1,934_9b,9 b,1.0,,,,8,16,8,12.0
1215,PWA,264,339,Women,Round 1,0,934_18a,18 a,1.0,,,,8,8,1,1.0
1216,PWA,264,339,Women,Round 1,0,934_18b,18 b,1.0,,,,8,8,2,2.0
1217,PWA,264,339,Women,Round 1,0,934_19a,19 a,1.0,,,,8,8,3,3.0
1218,PWA,264,339,Women,Round 1,0,934_19b,19 b,1.0,,,,8,8,4,4.0
1219,PWA,264,339,Women,Round 1,0,934_20a,20 a,1.0,,,,8,8,5,5.0
1220,PWA,264,339,Women,Round 1,0,934_20b,20 b,1.0,,,,8,8,6,6.0
1221,PWA,264,339,Women,Round 1,0,934_21a,21 a,1.0,,,,8,8,7,7.0
1222,PWA,264,339,Women,Round 1,0,934_21b,21 b,1.0,,,,8,8,8,8.0
1223,PWA,264,339,Women,Round 2,1,934_22a,22 a,1.0,,,,8,8,1,1.0
1224,PWA,264,339,Women,Round 2,1,934_22b,22 b,1.0,,,,8,8,2,2.0
1225,PWA,264,339,Women,Round 2,1,934_23a,23 a,1.0,,,,8,8,3,3.0
1226,PWA,264,339,Women,Round 2,1,934_23b,23 b,1.0,,,,8,8,4,4.0
1227,PWA,264,339,Women,Round 2,1,934_24a,24 a,1.0,,,,8,8,5,5.0
1228,PWA,264,339,Women,Round 2,1,934_24b,24 b,1.0,,,,8,8,6,6.0
1229,PWA,264,339,Women,Round 2,1,934_25a,25 a,1.0,,,,8,8,7,7.0
1230,PWA,264,339,Women,Round 2,1,934_25b,25 b,1.0,,,,8,8,8,8.0
1231,PWA,264,339,Women,Round 3,2,934_26a,26 a,1.0,,,,4,8,1,3.0
1232,PWA,264,339,Women,Round 3,2,934_26b,26 b,1.0,,,,4,8,2,4.0
1233,PWA,264,339,Women,Round 3,2,934_27a,27 a,1.0,,,,4,8,3,5.0
1234,PWA,264,339,Women,Round 3,2,934_27b,27 b,1.0,,,,4,8,4,6.0
1235,PWA,264,339,Women,Round 4,3,934_28a,28 a,1.0,,,,4,8,1,3.0
1236,PWA,264,339,Women,Round 4,3,934_28b,28 b,1.0,,,,4,8,2,4.0
1237,PWA,264,339,Women,Round 4,3,934_29a,29 a,1.0,,,,4,8,3,5.0
1238,PWA,264,339,Women,Round 4,3,934_29b,29 b,1.0,,,,4,8,4,6.0
1239,PWA,264,339,Women,Round 5,4,934_30a,30 a,1.0,,,,2,8,1,4.0
1240,PWA,264,339,Women,Round 5,4,934_30b,30 b,1.0,,,,2,8,2,5.0
1241,PWA,264,339,Women,Round 6,5,934_31a,31,1.0,,,,6,8,1,2.0
1242,PWA,264,339,Women,Round 6,5,934_32a,32,1.0,,,,6,8,2,3.0
1243,PWA,264,339,Women,Round 6,5,934_33a,33,1.0,,,,6,8,3,4.0
1244,PWA,264,339,Women,Round 6,5,934_34a,34,1.0,,,,6,8,4,5.0
1245,PWA,264,339,Women,Round 6,5,934_35a,35,1.0,,,,6,8,5,6.0
